Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
156,179.835,2,28082.334760634567,27900.27
157,179.809,2,28078.274701670645,27897.8
158,179.835,8,28082.334760634567,27900.425999999992
159,179.87,2,28087.80022462446,27903.435999999994
160,179.875,7,28088.581005194443,27903.895999999997
161,179.935,2,28097.95037203426,27908.876
162,179.978,4,28104.665084936125,27912.746
163,179.975,2,28104.196616594134,27912.436999999994
164,179.92,7,28095.608030324303,27906.496999999992
165,179.87,1,28087.80022462446,27901.597
166,179.9,9,28092.484908044367,27904.596999999994
167,179.9,9,28092.484908044367,27904.596999999994
168,179.841,9,28083.271697318552,27900.821
169,179.88,4,28089.361785764424,27902.848999999995
170,179.905,3,28093.26568861435,27904.649
171,179.96,5,28101.85427488418,27909.269
172,179.95,5,28100.29271374421,27908.25899999999
173,179.99,1,28106.538958304092,27912.819
174,179.99,4,28106.538958304092,27912.819
175,179.92,7,28095.608030324303,27904.208999999995
176,179.91,9,28094.046469184337,27903.098999999995
177,179.975,10,28104.196616594134,27908.883999999995
178,179.928,2,28096.85727923628,27905.734999999997
179,179.95,3,28100.29271374421,27907.384999999995
180,179.98,0,28104.977397164115,27909.994999999995
181,179.975,2,28104.196616594134,27909.559999999998
182,179.94,10,28098.731152604243,27906.304999999997
183,179.91,2,28094.046469184337,27904.204999999994
184,179.95,1,28100.29271374421,27907.32499999999
185,179.975,7,28104.196616594134,27909.34999999999
186,179.936,0,28098.106528148255,27906.502999999997
187,179.97,0,28103.41583602415,27908.984999999997
188,179.888,7,28090.611034676407,27902.998999999996
189,179.928,7,28096.85727923628,27905.638999999992
190,179.845,6,28083.896321774537,27900.658999999992
191,179.779,1,28073.59001825074,27896.89699999999
192,179.57,4,28040.95339042538,27884.14799999999
193,179.55,3,28037.830268145448,27882.567999999992
194,179.58,4,28042.514951565357,27885.26799999999
195,179.63,2,28050.3227572652,27890.417999999987
196,179.61,3,28047.199634985263,27888.257999999987
197,179.585,7,28043.29573213534,27885.382999999987
198,179.71,2,28062.815246384955,27898.382999999987
199,179.68,2,28058.13056296504,27895.112999999987
200,179.661,3,28055.163596799102,27892.965999999986
201,179.73,7,28065.938368664887,27901.17699999999
202,179.755,7,28069.84227151481,27903.87699999999
203,179.765,5,28071.40383265478,27904.856999999985
204,179.685,2,28058.91134353503,27895.89699999999
205,179.71,2,28062.815246384955,27898.796999999988
206,179.655,5,28054.226660115124,27892.251999999982
207,179.56,8,28039.391829285418,27880.09199999999
208,179.59,9,28044.076512705324,27883.361999999983
209,179.495,7,28029.241681875617,27875.001999999982
210,179.51,3,28031.58402358557,27876.201999999987
211,179.555,10,28038.61104871543,27880.296999999988
212,179.669,1,28056.41284571108,27888.162999999982
213,179.625,2,28049.54197669521,27884.950999999983
214,179.728,3,28065.6260564369,27893.293999999987
215,179.715,9,28063.596026954936,27892.097999999984
216,179.74,5,28067.49992980486,27893.94799999999
217,179.725,1,28065.157588094906,27892.537999999982
218,179.745,1,28068.280710374842,27894.47799999999
219,179.73,2,28065.938368664887,27892.992999999988
220,179.805,10,28077.65007721466,27900.79299999999
221,179.865,2,28087.019444054473,27905.47299999999
222,179.79,2,28075.307735504706,27899.09799999999
223,179.815,2,28079.21163835463,27901.397999999983
224,179.81,2,28078.430857784642,27900.90799999999
225,179.88,7,28089.361785764424,27908.117999999988
226,179.89,0,28090.92334690439,27909.047999999988
227,179.8,5,28076.869296644672,27900.677999999996
228,179.81,10,28078.430857784642,27901.757999999987
229,179.725,2,28065.157588094906,27894.872999999992
230,179.84,3,28083.11554120455,27904.992999999988
231,179.837,2,28082.64707286256,27904.698999999982
232,179.942,10,28099.043464832233,27915.513999999992
233,179.99,5,28106.538958304092,27919.25799999999
234,179.934,10,28097.794215920258,27913.825999999983
235,179.965,2,28102.635055454168,27916.08899999999
236,179.97,2,28103.41583602415,27916.49399999999
237,179.89,1,28090.92334690439,27909.45399999999
238,179.96,9,28101.85427488418,27915.823999999997
239,179.94,5,28098.731152604243,27914.36399999999
240,179.95,2,28100.29271374421,27915.29399999999
241,179.93,3,28097.169591464273,27913.31399999999
242,179.99,2,28106.538958304092,27919.73399999999
243,179.965,2,28102.635055454168,27916.95899999999
244,179.935,2,28097.95037203426,27913.50899999999
245,179.95,8,28100.29271374421,27915.29399999999
246,179.9,6,28092.484908044367,27910.19399999999
247,179.97,2,28103.41583602415,27916.98399999999
248,179.915,2,28094.82724975432,27911.37399999999
249,179.959,4,28101.698118770182,27916.08199999999
250,179.965,0,28102.635055454168,27916.777999999988
251,179.97,7,28103.41583602415,27917.35799999999
252,179.935,4,28097.95037203426,27913.68299999999
253,179.972,9,28103.728148252147,27917.937999999995
254,179.99,8,28106.538958304092,27919.59399999999
255,179.945,6,28099.511933174224,27916.03899999999
256,179.875,7,28088.581005194443,27910.71899999999
257,179.778,2,28073.433862136742,27904.02599999999
258,179.72,2,28064.376807524925,27899.55999999999
259,179.73,2,28065.938368664887,27900.39999999999
260,179.718,3,28064.064495296927,27899.30799999999
261,179.655,2,28054.226660115124,27893.00799999999
262,179.705,5,28062.034465814966,27898.257999999994
263,179.695,2,28060.472904675,27897.08799999999
264,179.663,9,28055.4759090271,27893.247999999992
265,179.65,5,28053.445879545136,27891.999999999996
266,179.67,10,28056.569001825075,27894.19999999999
267,179.755,2,28069.84227151481,27901.25499999999
268,179.89,2,28090.92334690439,27913.404999999988
269,179.88,2,28089.361785764424,27912.44499999999
270,179.93,2,28097.169591464273,27917.494999999988
271,179.92,2,28095.608030324303,27916.43499999999
272,179.88,0,28089.361785764424,27912.03499999999
273,179.925,0,28096.388810894292,27916.98499999999
274,179.95,0,28100.29271374421,27919.73499999999
275,179.957,8,28101.385806542192,27920.50499999999
276,179.95,4,28100.29271374421,27919.846999999987
277,179.95,5,28100.29271374421,27919.846999999987
278,179.985,5,28105.758177734104,27923.97699999999
279,179.965,4,28102.635055454168,27921.43699999999
280,179.819,1,28079.836262810615,27902.16499999999
281,179.73,2,28065.938368664887,27890.32799999999
282,179.725,2,28065.157588094906,27889.65299999999
283,179.85,2,28084.677102344518,27906.77799999999
284,179.898,1,28092.17259581637,27913.40199999999
285,179.91,7,28094.046469184337,27915.05799999999
286,179.819,3,28079.836262810615,27903.68299999999
287,179.84,2,28083.11554120455,27906.391999999996
288,179.84,2,28083.11554120455,27906.391999999996
289,179.766,0,28071.559988768775,27896.549999999992
290,179.84,4,28083.11554120455,27906.391999999996
291,179.82,9,28079.992418924612,27903.65199999999
292,179.8,2,28076.869296644672,27901.45199999999
293,179.88,6,28089.361785764424,27910.57199999999
294,179.865,5,28087.019444054473,27908.93699999999
295,179.895,2,28091.70412747438,27912.536999999997
296,179.87,6,28087.80022462446,27909.461999999992
297,179.885,10,28090.142566334413,27911.21699999999
298,179.873,8,28088.26869296645,27910.16099999999
299,179.85,2,28084.677102344518,27908.43599999999
300,179.805,4,28077.65007721466,27904.700999999997
301,179.89,2,28090.92334690439,27912.94599999999
302,179.938,0,28098.418840376242,27917.84199999999
303,179.965,3,28102.635055454168,27920.59599999999
304,179.87,2,28087.80022462446,27910.24099999999
305,179.94,1,28098.731152604243,27918.15099999999
306,179.807,9,28077.962389442655,27902.85599999999
307,179.895,2,28091.70412747438,27910.95199999999
308,179.785,0,28074.526954934718,27900.17199999999
309,179.81,2,28078.430857784642,27902.62199999999
310,179.74,2,28067.49992980486,27895.41199999999
311,179.67,2,28056.569001825075,27887.851999999984
312,179.741,10,28067.656085918858,27895.80399999999
313,179.76,2,28070.6230520848,27897.39999999999
314,179.88,10,28089.361785764424,27908.319999999992
315,179.875,1,28088.581005194443,27907.97499999999
316,179.78,10,28073.746174364736,27901.039999999997
317,179.797,10,28076.400828302685,27901.97499999999
318,179.675,6,28057.34978239506,27896.850999999995
319,179.64,1,28051.88431840517,27895.45099999999
320,179.582,4,28042.827263793348,27892.84099999999
321,179.6,2,28045.638073845294,27894.04699999999
322,179.605,5,28046.418854415275,27894.42199999999
323,179.59,9,28044.076512705324,27892.99699999999
324,179.395,2,28013.626070475926,27878.176999999992
325,179.253,2,27991.451902288358,27866.39099999999
326,179.325,7,28002.695142496137,27872.870999999992
327,179.46,5,28023.776217885727,27883.80599999999
328,179.58,7,28042.514951565357,27895.685999999994
329,179.63,10,28050.3227572652,27900.185999999987
330,179.56,2,28039.391829285418,27895.425999999992
331,179.47,2,28025.337779025693,27888.58599999999
332,179.56,2,28039.391829285418,27896.05599999999
333,179.59,7,28044.076512705324,27898.75599999999
334,179.612,2,28047.511947213254,27900.53799999999
335,179.645,2,28052.665098975154,27903.44199999999
336,179.75,2,28069.06149094483,27913.31199999999
337,179.521,8,28033.301740839535,27890.41199999999
338,179.61,5,28047.199634985263,27897.97699999999
339,179.56,2,28039.391829285418,27892.876999999982
340,179.695,2,28060.472904675,27907.321999999986
341,179.805,2,28077.65007721466,27919.53199999999
342,179.99,6,28106.538958304092,27940.806999999997
343,179.9,2,28092.484908044367,27930.90699999999
344,179.96,4,28101.85427488418,27937.746999999992
345,179.98,2,28104.977397164115,27940.186999999987
346,180.1,2,28123.716130843746,27955.18699999999
347,180.03,7,28112.785202863965,27946.226999999988
348,180.09,2,28122.15456970378,27953.186999999987
349,180.09,9,28122.15456970378,27953.186999999987
350,180.24,2,28145.577986803317,27967.58699999999
351,180.27,2,28150.262670223223,27970.616999999987
352,180.31,1,28156.508914783095,27974.85699999999
353,180.39,0,28169.001403902854,27983.496999999985
354,180.42,5,28173.68608732276,27986.736999999983
355,180.41,1,28172.12452618279,27985.546999999988
356,180.419,2,28173.529931208763,27986.62699999999
357,180.39,2,28169.001403902854,27983.059999999983
358,180.37,4,28165.878281622914,27980.539999999983
359,180.3,7,28154.947353643132,27971.369999999988
360,180.31,8,28156.508914783095,27972.54999999999
361,180.325,2,28158.851256493053,27974.06499999998
362,180.2,2,28139.331742243434,27960.81499999998
363,180.26,2,28148.701109083253,27967.414999999983
364,180.36,3,28164.316720482948,27978.814999999988
365,180.27,2,28150.262670223223,27968.014999999985
366,180.24,9,28145.577986803317,27964.324999999983
367,180.311,2,28156.6650708971,27971.353999999985
368,180.37,9,28165.878281622914,27977.489999999983
369,180.35,1,28162.755159342978,27975.809999999983
370,180.35,2,28162.755159342978,27975.809999999983
371,180.34,10,28161.193598203008,27974.879999999983
372,180.34,2,28161.193598203008,27974.879999999983
373,180.28,5,28151.82423136319,27970.199999999983
374,180.4,10,28170.56296504282,27981.839999999986
375,180.37,4,28165.878281622914,27979.649999999987
376,180.325,2,28158.851256493053,27975.644999999982
377,180.33,8,28159.63203706304,27976.119999999988
378,180.385,4,28168.220623332865,27980.574999999983
379,180.35,2,28162.755159342978,27977.249999999985
380,180.35,2,28162.755159342978,27977.249999999985
381,180.47,2,28181.4938930226,27989.969999999987
382,180.465,2,28180.71311245262,27989.419999999987
383,180.43,6,28175.247648462726,27985.429999999986
384,180.41,4,28172.12452618279,27983.249999999985
385,180.39,0,28169.001403902854,27980.889999999985
386,180.39,8,28169.001403902854,27980.889999999985
387,180.38,0,28167.439842762884,27979.879999999983
388,180.38,1,28167.439842762884,27979.879999999983
389,180.35,2,28162.755159342978,27976.789999999983
390,180.37,2,28165.878281622914,27978.949999999983
391,180.37,2,28165.878281622914,27978.94999999999
392,180.36,9,28164.316720482948,27977.789999999983
393,180.34,2,28161.193598203008,27975.929999999986
394,180.34,9,28161.193598203008,27975.929999999986
395,180.385,2,28168.220623332865,27979.529999999984
396,180.385,2,28168.220623332865,27979.529999999984
397,180.43,2,28175.247648462726,27983.71499999999
398,180.39,2,28169.001403902854,27979.754999999983
399,180.41,2,28172.12452618279,27981.834999999985
400,180.39,2,28169.001403902854,27979.654999999984
401,180.435,2,28176.028429032714,27984.739999999983
402,180.41,2,28172.12452618279,27981.814999999988
403,180.43,0,28175.247648462726,27984.21499999999
404,180.365,0,28165.09750105293,27976.41499999999
405,180.35,9,28162.755159342978,27974.614999999987
406,180.4,4,28170.56296504282,27979.414999999983
407,180.465,2,28180.71311245262,27986.369999999988
408,180.46,2,28179.93233188264,27985.814999999988
409,180.4,2,28170.56296504282,27978.914999999983
410,180.44,2,28176.809209602696,27983.67499999999
411,180.39,2,28169.001403902854,27977.574999999983
412,180.48,1,28183.05545416257,27988.824999999983
413,180.51,6,28187.740137582477,27992.604999999985
414,180.6,2,28201.794187842203,28003.404999999988
415,180.56,2,28195.547943282327,27998.48499999999
416,180.59,2,28200.232626702233,28002.26499999999
417,180.58,10,28198.671065562263,28000.98499999999
418,180.56,2,28195.547943282327,27999.064999999988
419,180.55,8,28193.986382142357,27998.054999999997
420,180.56,2,28195.547943282327,27998.914999999983
421,180.58,10,28198.671065562263,28000.75499999999
422,180.54,5,28192.42482100239,27997.994999999988
423,180.53,10,28190.86325986242,27997.094999999987
424,180.512,1,28188.052449810475,27995.87099999999
425,180.55,1,28193.986382142357,27998.60699999999
426,180.58,10,28198.671065562263,28000.886999999988
427,180.56,2,28195.547943282327,27999.74699999999
428,180.54,2,28192.42482100239,27998.426999999985
429,180.53,6,28190.86325986242,27997.686999999984
430,180.54,10,28192.42482100239,27998.396999999983
431,180.54,2,28192.42482100239,27998.396999999983
432,180.525,2,28190.082479292432,27997.436999999984
433,180.512,9,28188.052449810475,27996.487999999983
434,180.5,10,28186.178576442515,27995.779999999984
435,180.46,2,28179.93233188264,27993.979999999985
436,180.46,5,28179.93233188264,27993.97999999998
437,180.445,5,28177.589990172684,27992.77999999998
438,180.435,8,28176.028429032714,27991.79999999998
439,180.42,2,28173.68608732276,27990.53999999998
440,180.41,2,28172.12452618279,27989.629999999983
441,180.47,1,28181.4938930226,27995.449999999983
442,180.44,1,28176.809209602696,27992.47999999998
443,180.5,2,28186.178576442515,27998.539999999983
444,180.46,7,28179.93233188264,27994.299999999985
445,180.47,2,28181.4938930226,27995.25999999998
446,180.5,8,28186.178576442515,27998.289999999983
447,180.5,2,28186.178576442515,27998.289999999983
448,180.45,2,28178.370770742666,27993.68999999998
449,180.42,2,28173.68608732276,27990.74999999998
450,180.43,10,28175.247648462726,27991.779999999984
451,180.43,2,28175.247648462726,27991.779999999984
452,180.39,10,28169.001403902854,27988.379999999983
453,180.5,2,28186.178576442515,27995.41999999998
454,180.44,10,28176.809209602696,27991.03999999998
455,180.54,8,28192.42482100239,27996.53999999998
456,180.53,1,28190.86325986242,27996.06999999998
457,180.43,2,28175.247648462726,27990.86999999998
458,180.44,5,28176.809209602696,27991.489999999983
459,180.499,5,28186.02242032851,27996.504999999983
460,180.48,2,28183.05545416257,27994.56699999998
461,180.49,5,28184.617015302545,27995.63699999998
462,180.45,2,28178.370770742666,27990.876999999982
463,180.48,2,28183.05545416257,27994.536999999986
464,180.495,2,28185.397795872526,27996.411999999986
465,180.475,8,28182.27467359259,27993.851999999984
466,180.49,10,28184.617015302545,27995.486999999983
467,180.5,2,28186.178576442515,27996.306999999983
468,180.49,2,28184.617015302545,27995.416999999983
469,180.51,8,28187.740137582477,27997.31699999998
470,180.49,2,28184.617015302545,27995.696999999986
471,180.515,2,28188.520918152462,27997.896999999983
472,180.49,10,28184.617015302545,27995.546999999984
473,180.505,5,28186.959357012496,27996.61199999998
474,180.52,3,28189.30169872245,27997.991999999984
475,180.5,1,28186.178576442515,27995.97199999998
476,180.49,2,28184.617015302545,27994.94199999998
477,180.54,2,28192.42482100239,28000.341999999982
478,180.5,6,28186.178576442515,27995.86199999998
479,180.53,2,28190.86325986242,27999.07199999998
480,180.53,2,28190.86325986242,27999.071999999986
481,180.52,5,28189.30169872245,27997.921999999984
482,180.495,2,28185.397795872526,27994.79699999998
483,180.455,2,28179.15155131265,27989.67699999998
484,180.46,2,28179.93233188264,27990.326999999983
485,180.48,3,28183.05545416257,27992.96699999998
486,180.49,2,28184.617015302545,27994.316999999985
487,180.47,2,28181.4938930226,27991.576999999983
488,180.52,3,28189.30169872245,27998.476999999984
489,180.53,10,28190.86325986242,27999.876999999982
490,180.51,2,28187.740137582477,27997.77699999998
491,180.52,2,28189.30169872245,27998.876999999982
492,180.51,5,28187.740137582477,27997.736999999983
493,180.54,8,28192.42482100239,28001.45699999998
494,180.52,2,28189.30169872245,27999.336999999985
495,180.54,2,28192.42482100239,28001.536999999986
496,180.535,3,28191.644040432402,28000.966999999982
497,180.55,2,28193.986382142357,28002.76699999998
498,180.52,7,28189.30169872245,27999.076999999983
499,180.57,6,28197.109504422297,28004.626999999982
500,180.52,2,28189.30169872245,27999.326999999983
501,180.545,0,28193.205601572372,28002.07699999998
502,180.54,2,28192.42482100239,28001.52699999998
503,180.52,0,28189.30169872245,27999.246999999985
504,180.55,2,28193.986382142357,28002.666999999983
505,180.53,10,28190.86325986242,28000.306999999983
506,180.52,2,28189.30169872245,27999.416999999983
507,180.52,4,28189.30169872245,27999.416999999983
508,180.485,2,28183.836234732556,27995.671999999984
509,180.52,5,28189.30169872245,27999.556999999983
510,180.48,2,28183.05545416257,27994.676999999974
511,180.51,7,28187.740137582477,27998.42699999998
512,180.52,2,28189.30169872245,27999.556999999983
513,180.55,2,28193.986382142357,28003.066999999985
514,180.55,7,28193.986382142357,28003.06699999998
515,180.52,5,28189.30169872245,27999.826999999983
516,180.525,2,28190.082479292432,28000.421999999984
517,180.55,2,28193.986382142357,28003.471999999983
518,180.5,2,28186.178576442515,27997.22199999998
519,180.5,2,28186.178576442515,27997.22199999998
520,180.5,4,28186.178576442515,27997.22199999998
521,180.5,2,28186.178576442515,27997.22199999998
522,180.53,7,28190.86325986242,28001.33199999998
523,180.47,5,28181.4938930226,27993.891999999974
524,180.505,2,28186.959357012496,27998.47699999998
525,180.52,9,28189.30169872245,28000.47199999998
526,180.51,10,28187.740137582477,27999.40199999998
527,180.52,5,28189.30169872245,28000.21199999998
528,180.53,0,28190.86325986242,28001.201999999983
529,180.54,9,28192.42482100239,28002.19199999998
530,180.5,8,28186.178576442515,27998.99199999998
531,180.5,0,28186.178576442515,27998.99199999998
532,180.48,9,28183.05545416257,27997.63199999998
533,180.5,1,28186.178576442515,27998.73199999998
534,180.54,0,28192.42482100239,28001.131999999983
535,180.51,0,28187.740137582477,27999.33199999998
536,180.495,2,28185.397795872526,27998.431999999983
537,180.53,4,28190.86325986242,28000.84699999998
538,180.46,2,28179.93233188264,27994.826999999983
539,180.485,8,28183.836234732556,27997.126999999982
540,180.5,5,28186.178576442515,27998.311999999984
541,180.5,8,28186.178576442515,27998.311999999984
542,180.48,0,28183.05545416257,27996.631999999983
543,180.5,3,28186.178576442515,27998.311999999984
544,180.51,7,28187.740137582477,27999.25199999998
545,180.53,8,28190.86325986242,28000.951999999983
546,180.51,8,28187.740137582477,27999.491999999984
547,180.5,0,28186.178576442515,27998.861999999983
548,180.515,9,28188.520918152462,27999.806999999983
549,180.54,1,28192.42482100239,28001.08199999998
550,180.52,8,28189.30169872245,27999.961999999985
551,180.54,3,28192.42482100239,28000.921999999984
552,180.55,0,28193.986382142357,28001.561999999984
553,180.62,9,28204.917310122146,28006.041999999983
554,180.56,9,28195.547943282327,28002.921999999984
555,180.59,7,28200.232626702233,28004.18199999998
556,180.62,10,28204.917310122146,28005.321999999986
557,180.6,0,28201.794187842203,28004.741999999984
558,180.6,0,28201.794187842203,28004.741999999984
559,180.62,9,28204.917310122146,28005.321999999986
560,180.63,0,28206.47887126211,28005.56199999998
561,180.59,7,28200.232626702233,28004.60199999998
562,180.63,0,28206.47887126211,28005.48199999998
563,180.63,2,28206.47887126211,28005.48199999998
564,180.63,0,28206.47887126211,28005.48199999998
565,180.67,0,28212.72511582198,28006.881999999983
566,180.62,0,28204.917310122146,28005.131999999983
567,180.63,1,28206.47887126211,28005.48199999998
568,180.63,5,28206.47887126211,28005.48199999998
569,180.66,8,28211.163554682018,28007.55199999998
570,180.63,10,28206.47887126211,28005.781999999985
571,180.65,4,28209.60199354205,28006.681999999983
572,180.61,5,28203.355748982176,28004.001999999982
573,180.58,8,28198.671065562263,28001.331999999984
574,180.605,0,28202.574968412187,28003.23199999998
575,180.63,4,28206.47887126211,28005.131999999983
576,180.65,3,28209.60199354205,28006.951999999983
577,180.59,2,28200.232626702233,28000.951999999983
578,180.57,1,28197.109504422297,27998.851999999977
579,180.54,10,28192.42482100239,27995.641999999974
580,180.54,2,28192.42482100239,27995.641999999974
581,180.54,1,28192.42482100239,27995.641999999974
582,180.6,7,28201.794187842203,28001.101999999977
583,180.56,9,28195.547943282327,27997.82199999998
584,180.53,9,28190.86325986242,27995.84199999998
585,180.55,3,28193.986382142357,27996.90199999998
586,180.5,7,28186.178576442515,27993.50199999998
