Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
457,335.4,2,43587.57168705738,43469.78399999997
458,335.08,7,43545.98545288965,43454.42399999997
459,335.08,7,43545.98545288965,43454.42399999997
460,335.4,0,43587.57168705738,43467.22399999997
461,335.2,7,43561.58029070254,43459.22399999997
462,335.1,2,43548.584592525134,43455.62399999997
463,335.4,9,43587.57168705738,43469.12399999997
464,335.177,7,43558.59128012174,43461.09599999997
465,335.3,7,43574.575988879966,43465.15499999996
466,335.2,6,43561.58029070254,43462.15499999996
467,335.27,7,43570.67727942674,43464.18499999996
468,335.25,8,43568.07813979126,43463.64499999996
469,335.21,7,43562.87986052028,43462.72499999996
470,335.25,6,43568.07813979126,43463.56499999996
471,335.25,7,43568.07813979126,43463.56499999996
472,335.27,7,43570.67727942674,43463.92499999996
473,335.3,1,43574.575988879966,43464.434999999954
474,335.26,7,43569.377709609,43463.55499999996
475,335.25,6,43568.07813979126,43463.35499999995
476,335.3,7,43574.575988879966,43464.30499999995
477,335.25,7,43568.07813979126,43463.404999999955
478,335.3,2,43574.575988879966,43464.254999999954
479,335.2,7,43561.58029070254,43461.45499999995
480,335.29,3,43573.276419062226,43463.794999999955
481,335.18,2,43558.98115106706,43459.28499999996
482,335.23,3,43565.47900015578,43461.73499999996
483,335.25,6,43568.07813979126,43462.95499999996
484,335.18,7,43558.98115106706,43458.89499999996
485,335.3,6,43574.575988879966,43465.25499999996
486,335.2,2,43561.58029070254,43460.154999999955
487,335.3,2,43574.575988879966,43465.95499999996
488,335.17,2,43557.68158124932,43457.50499999996
489,335.17,7,43557.68158124932,43457.50499999996
490,335.17,0,43557.68158124932,43457.50499999996
491,335.22,2,43564.17943033804,43460.70499999996
492,335.24,6,43566.77856997352,43462.10499999995
493,335.22,5,43564.17943033804,43460.764999999956
494,335.21,2,43562.87986052028,43459.944999999956
495,335.3,7,43574.575988879966,43467.684999999954
496,335.22,5,43564.17943033804,43461.44499999996
497,335.24,7,43566.77856997352,43463.244999999966
498,335.23,7,43565.47900015578,43462.43499999996
499,335.3,4,43574.575988879966,43467.54499999996
500,335.17,2,43557.68158124932,43456.62499999996
501,335.25,7,43568.07813979126,43463.664999999964
502,335.3,0,43574.575988879966,43467.664999999964
503,335.25,9,43568.07813979126,43463.664999999964
504,335.3,1,43574.575988879966,43466.86499999996
505,335.18,0,43558.98115106706,43458.82499999996
506,335.25,2,43568.07813979126,43463.514999999956
507,335.17,2,43557.68158124932,43457.67499999996
508,335.24,2,43566.77856997352,43463.134999999966
509,335.24,7,43566.77856997352,43463.134999999966
510,335.25,3,43568.07813979126,43463.88499999996
511,335.25,7,43568.07813979126,43463.88499999996
512,335.3,7,43574.575988879966,43467.63499999996
513,335.3,2,43574.575988879966,43467.63499999996
514,335.13,7,43552.483301978355,43455.05499999996
515,335.25,7,43568.07813979126,43463.09499999996
516,335.3,2,43574.575988879966,43466.14499999996
517,335.25,7,43568.07813979126,43462.794999999955
518,335.2,7,43561.58029070254,43459.74499999996
519,335.29,0,43573.276419062226,43464.69499999996
520,335.18,2,43558.98115106706,43458.64499999996
521,335.13,5,43552.483301978355,43455.544999999955
522,335.14,7,43553.782871796095,43456.32499999995
523,335.13,3,43552.483301978355,43455.614999999954
524,335.2,1,43561.58029070254,43461.14499999995
525,335.2,7,43561.58029070254,43461.14499999995
526,335.25,2,43568.07813979126,43464.794999999955
527,335.15,0,43555.082441613835,43456.99499999995
528,335.25,7,43568.07813979126,43464.794999999955
529,335.29,0,43573.276419062226,43467.63499999995
530,335.29,0,43573.276419062226,43467.63499999995
531,335.29,0,43573.276419062226,43467.63499999995
532,335.29,4,43573.276419062226,43467.63499999995
533,335.15,7,43555.082441613835,43456.154999999955
534,335.13,2,43552.483301978355,43454.67499999995
535,335.27,0,43570.67727942674,43465.73499999995
536,335.25,0,43568.07813979126,43464.154999999955
537,335.14,9,43553.782871796095,43455.46499999995
538,335.2,7,43561.58029070254,43459.30499999995
539,335.27,8,43570.67727942674,43463.36499999995
540,335.18,4,43558.98115106706,43458.86499999995
541,335.13,0,43552.483301978355,43455.61499999995
542,335.13,4,43552.483301978355,43455.61499999995
543,335.3,7,43574.575988879966,43468.70499999995
544,335.24,10,43566.77856997352,43464.50499999995
545,335.24,7,43566.77856997352,43464.50499999995
546,335.19,1,43560.2807208848,43462.104999999945
547,335.15,7,43555.082441613835,43460.02499999995
548,335.14,7,43553.782871796095,43459.55499999995
549,335.16,9,43556.38201143158,43460.41499999995
550,335.14,3,43553.782871796095,43459.714999999946
