Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
280,39.7,5,14010.465351542742,13984.643000000002
281,39.7,9,14010.465351542742,13984.643000000002
282,39.72,9,14017.523520485584,13986.403000000002
283,39.7,9,14010.465351542742,13984.983000000002
284,39.7,9,14010.465351542742,13984.983
285,39.7,10,14010.465351542742,13984.983000000002
286,39.7,9,14010.465351542742,13984.983000000002
287,39.7,8,14010.465351542742,13984.983000000002
288,39.7,3,14010.465351542742,13984.983
289,39.7,0,14010.465351542742,13984.983000000002
290,39.701,0,14010.818259989885,13985.056000000002
291,39.7,9,14010.465351542742,13984.983000000002
292,39.7,6,14010.465351542742,13984.983
293,39.682,7,14004.112999494184,13983.957
294,39.72,9,14017.523520485584,13985.933
295,39.7,9,14010.465351542742,13985.093
296,39.7,10,14010.465351542742,13985.093
297,39.72,7,14017.523520485584,13985.613000000001
298,39.72,2,14017.523520485584,13985.613000000003
299,39.72,9,14017.523520485584,13985.613000000001
300,39.72,10,14017.523520485584,13985.613000000001
301,39.7,8,14010.465351542742,13984.933
302,39.73,7,14021.052604957005,13985.803000000002
303,39.72,8,14017.523520485584,13985.533000000001
304,39.7,9,14010.465351542742,13985.073
305,39.7,9,14010.465351542742,13985.072999999999
306,39.72,5,14017.523520485584,13985.393
307,39.7,9,14010.465351542742,13983.393
308,39.72,9,14017.523520485584,13984.993
309,39.719,1,14017.170612038442,13984.929
310,39.72,9,14017.523520485584,13985.007
311,39.72,6,14017.523520485584,13985.007
312,39.72,5,14017.523520485584,13985.006999999998
313,39.71,5,14013.994436014164,13983.677
314,39.71,8,14013.994436014164,13983.677
315,39.72,4,14017.523520485584,13985.267
316,39.72,9,14017.523520485584,13985.267
317,39.72,8,14017.523520485584,13985.267
318,39.72,7,14017.523520485584,13985.267
319,39.71,2,14013.994436014164,13984.046999999999
320,39.71,9,14013.994436014164,13984.046999999999
321,39.71,9,14013.994436014164,13984.046999999999
322,39.71,9,14013.994436014164,13984.047
323,39.71,1,14013.994436014164,13984.047
324,39.71,7,14013.994436014164,13984.047
325,39.71,9,14013.994436014164,13984.047000000002
326,39.719,9,14017.170612038442,13984.623000000001
327,39.71,7,14013.994436014164,13984.155000000002
328,39.71,9,14013.994436014164,13984.155000000002
329,39.72,10,14017.523520485584,13984.535000000002
330,39.72,9,14017.523520485584,13984.535
331,39.71,9,14013.994436014164,13984.295000000002
332,39.71,7,14013.994436014164,13984.295000000002
333,39.71,0,14013.994436014164,13984.295000000002
334,39.72,10,14017.523520485584,13984.475000000002
335,39.71,9,14013.994436014164,13984.335000000001
336,39.71,7,14013.994436014164,13984.335000000001
337,39.8,10,14045.756196256954,13985.324999999999
338,39.8,10,14045.756196256954,13985.325
339,39.72,3,14017.523520485584,13984.765
340,39.72,6,14017.523520485584,13984.765000000001
341,39.75,8,14028.110773899849,13986.445000000002
342,39.75,9,14028.110773899849,13986.445000000002
343,39.8,9,14045.756196256954,13988.395
344,39.77,8,14035.168942842693,13987.435000000001
345,39.75,10,14028.110773899849,13986.875000000002
346,39.74,2,14024.581689428427,13986.665000000003
347,39.75,7,14028.110773899849,13987.205000000002
348,39.75,9,14028.110773899849,13987.205000000002
349,39.7,7,14010.465351542742,13985.205000000002
350,39.71,7,14013.994436014164,13985.565
351,39.59,9,13971.645422357107,13981.605
352,39.52,7,13946.941831057158,13979.715000000002
353,39.53,0,13950.470915528578,13979.965000000002
354,39.53,10,13950.470915528578,13979.965000000002
355,39.67,7,13999.878098128478,13982.625000000002
356,39.65,9,13992.819929185634,13982.265000000003
357,39.57,9,13964.587253414264,13981.065000000002
358,39.53,1,13950.470915528578,13980.585000000003
359,39.52,7,13946.941831057158,13980.295000000002
360,39.52,9,13946.941831057158,13980.295000000004
361,39.52,7,13946.941831057158,13980.295000000004
362,39.51,9,13943.412746585735,13980.095000000005
363,39.52,9,13946.941831057158,13980.255000000005
364,39.48,9,13932.825493171471,13979.735000000004
365,39.51,10,13943.412746585735,13980.065000000004
366,39.5,7,13939.883662114315,13979.975000000004
367,39.5,6,13939.883662114315,13979.975000000004
368,39.75,9,14028.110773899849,13982.225000000004
369,39.7,6,14010.465351542742,13981.825000000004
370,39.69,9,14006.93626707132,13981.745000000004
371,39.71,7,14013.994436014164,13981.885000000004
372,39.7,9,14010.465351542742,13981.815000000004
373,39.53,9,13950.470915528578,13980.795000000006
374,39.55,9,13957.52908447142,13980.895000000006
375,39.57,9,13964.587253414264,13980.975000000006
376,39.57,9,13964.587253414264,13980.975000000006
377,39.57,9,13964.587253414264,13980.975000000006
378,39.57,0,13964.587253414264,13980.975000000006
379,39.58,7,13968.116337885685,13981.015000000005
380,39.7,5,14010.465351542742,13981.495000000004
381,39.7,7,14010.465351542742,13981.495000000006
382,39.7,9,14010.465351542742,13981.495000000004
383,39.68,8,14003.407182599898,13980.175000000007
384,39.65,5,13992.819929185634,13978.465000000006
385,39.63,8,13985.761760242793,13975.865000000009
386,39.67,9,13999.878098128478,13980.305000000008
387,39.68,9,14003.407182599898,13981.195000000007
388,39.69,10,14006.93626707132,13981.915000000006
389,39.7,8,14010.465351542742,13982.455000000005
390,39.62,7,13982.232675771369,13978.775000000007
391,39.62,0,13982.232675771369,13978.775000000005
392,39.63,7,13985.761760242793,13979.195000000007
393,39.65,9,13992.819929185634,13979.955000000007
394,39.67,8,13999.878098128478,13980.575000000006
395,39.68,10,14003.407182599898,13980.845000000007
396,39.67,2,13999.878098128478,13980.635000000006
397,39.79,9,14042.227111785533,13987.115000000005
398,39.76,7,14031.639858371269,13985.795000000006
399,39.72,7,14017.523520485584,13984.195000000005
400,39.74,9,14024.581689428427,13984.915000000005
401,39.73,2,14021.052604957005,13984.625000000005
402,39.75,7,14028.110773899849,13985.845000000005
403,39.73,9,14021.052604957005,13984.745000000004
404,39.72,4,14017.523520485584,13984.305000000006
405,39.54,7,13954.0,13965.405000000006
406,39.16,4,13819.894790085988,13929.305000000004
407,39.59,7,13971.645422357107,13992.515000000007
408,39.65,7,13992.819929185634,14000.495000000006
409,39.68,4,14003.407182599898,14004.095000000007
410,39.6,3,13975.174506828529,13990.815000000006
411,39.542,9,13954.705816894284,13979.563000000006
412,39.58,7,13968.116337885685,13985.491000000005
413,39.55,7,13957.52908447142,13981.261000000006
414,39.6,10,13975.174506828529,13987.611000000008
415,39.57,9,13964.587253414264,13984.731000000007
416,39.56,5,13961.058168942844,13983.961000000008
417,39.55,7,13957.52908447142,13982.501000000007
418,39.54,7,13954.0,13981.181000000008
419,39.6,7,13975.174506828529,13988.32100000001
420,39.6,9,13975.174506828529,13988.32100000001
421,39.6,9,13975.174506828529,13988.32100000001
422,39.6,0,13975.174506828529,13988.32100000001
423,39.59,1,13971.645422357107,13987.62100000001
424,39.542,9,13954.705816894284,13983.58900000001
425,39.58,2,13968.116337885685,13986.173000000012
426,39.54,2,13954.0,13982.333000000011
427,39.59,2,13971.645422357107,13988.383000000013
428,39.59,9,13971.645422357107,13988.383000000013
429,39.589,7,13971.292513909964,13988.26700000001
430,39.54,9,13954.0,13983.12200000001
431,39.59,4,13971.645422357107,13987.322000000011
432,39.56,6,13961.058168942844,13983.21200000001
433,39.6,8,13975.174506828529,13988.452000000012
434,39.63,8,13985.761760242793,13991.812000000013
435,39.592,6,13972.351239251391,13988.164000000012
436,39.59,10,13971.645422357107,13987.980000000012
437,39.61,9,13978.703591299949,13989.360000000011
438,39.59,3,13971.645422357107,13988.240000000013
439,39.59,9,13971.645422357107,13988.240000000013
440,39.6,7,13975.174506828529,13989.040000000012
441,39.61,3,13978.703591299949,13989.760000000011
442,39.61,10,13978.703591299949,13989.760000000013
443,39.68,4,14003.407182599898,13995.780000000012
444,39.6,9,13975.174506828529,13984.660000000014
445,39.68,7,14003.407182599898,13993.620000000014
446,39.59,7,13971.645422357107,13984.530000000013
447,39.56,9,13961.058168942844,13981.800000000014
448,39.58,7,13968.116337885685,13983.260000000013
449,39.6,0,13975.174506828529,13984.580000000013
450,39.57,9,13964.587253414264,13982.600000000013
451,39.68,9,14003.407182599898,13988.430000000011
452,39.6,10,13975.174506828529,13984.99000000001
453,39.6,1,13975.174506828529,13984.99000000001
454,39.55,1,13957.52908447142,13982.540000000012
455,39.5,8,13939.883662114315,13979.340000000011
456,39.59,7,13971.645422357107,13984.290000000012
457,39.59,0,13971.645422357107,13984.290000000012
458,39.515,9,13945.177288821447,13980.540000000012
459,39.56,6,13961.058168942844,13982.340000000011
460,39.67,9,13999.878098128478,13986.520000000011
461,39.67,9,13999.878098128478,13986.520000000013
462,39.63,9,13985.761760242793,13985.520000000013
463,39.74,7,14024.581689428427,13987.720000000012
464,39.56,3,13961.058168942844,13984.480000000012
465,39.56,9,13961.058168942844,13984.480000000012
466,39.53,9,13950.470915528578,13982.830000000013
467,39.659,9,13995.996105209913,13988.506000000012
468,39.56,8,13961.058168942844,13984.942000000014
469,39.56,9,13961.058168942844,13984.942000000014
470,39.64,1,13989.290844714214,13986.942000000014
471,39.64,9,13989.290844714214,13986.942000000014
472,39.6,9,13975.174506828529,13985.622000000014
473,39.6,9,13975.174506828529,13985.622000000016
474,39.6,9,13975.174506828529,13985.622000000016
475,39.67,9,13999.878098128478,13986.882000000014
476,39.6,9,13975.174506828529,13985.832000000015
477,39.46,2,13925.76732422863,13984.152000000015
478,39.595,7,13973.409964592816,13990.362000000016
479,39.63,9,13985.761760242793,13991.832000000013
480,39.57,9,13964.587253414264,13989.792000000016
481,39.63,8,13985.761760242793,13991.472000000014
482,39.55,9,13957.52908447142,13989.552000000016
483,39.57,5,13964.587253414264,13989.952000000016
484,39.535,9,13952.235457764287,13986.347000000016
485,39.56,9,13961.058168942844,13988.422000000017
486,39.54,9,13954.0,13987.082000000017
487,39.551,9,13957.881992918565,13987.676000000018
488,39.526,1,13949.059281740012,13986.576000000017
489,39.55,9,13957.52908447142,13987.992000000017
490,39.67,7,13999.878098128478,13993.752000000017
491,39.525,9,13948.706373292867,13987.372000000018
492,39.65,7,13992.819929185634,13991.872000000018
493,39.72,8,14017.523520485584,13994.182000000019
494,39.54,2,13954.0,13988.962000000018
495,39.7,9,14010.465351542742,13998.722000000018
496,39.71,8,14013.994436014164,13999.212000000018
497,39.78,9,14038.698027314113,14002.152000000016
498,39.77,5,14035.168942842693,14001.812000000016
499,39.74,7,14024.581689428427,13998.422000000017
500,39.76,9,14031.639858371269,14000.462000000016
501,39.705,2,14012.22989377845,13995.952000000016
502,39.665,9,13998.113555892767,13991.592000000015
503,39.635,1,13987.526302478502,13988.952000000016
504,39.785,9,14040.462569549822,14004.102000000017
505,39.775,10,14036.933485078402,14003.292000000018
506,39.793,9,14043.28583712696,14004.390000000018
507,39.825,5,14054.578907435509,14005.958000000017
508,39.8,5,14045.756196256954,14002.858000000018
509,39.875,10,14072.224329792614,14016.358000000018
510,39.99,9,14112.808801213961,14031.88300000002
511,40.25,2,14204.564997470916,14059.963000000018
512,40.345,6,14238.091299949418,14072.503000000019
513,40.22,9,14193.97774405665,14056.753000000019
514,40.19,7,14183.390490642387,14053.723000000016
515,40.21,9,14190.44865958523,14055.543000000018
516,40.115,0,14156.922357106729,14048.608000000018
517,40.07,9,14141.041476985332,14045.323000000019
518,40.107,8,14154.09908952959,14047.506000000018
519,40.08,2,14144.570561456752,14046.129000000017
520,40.13,9,14162.21598381386,14050.129000000017
521,40.088,7,14147.39382903389,14047.441000000017
522,40.065,9,14139.27693474962,14046.107000000018
523,40.04,9,14130.454223571067,14044.932000000017
524,40.19,10,14183.390490642387,14050.632000000018
525,40.29,10,14218.681335356601,14053.532000000017
526,40.35,10,14239.85584218513,14054.852000000019
527,40.345,10,14238.091299949418,14054.767000000018
528,40.395,1,14255.736722306527,14055.417000000018
529,40.45,10,14275.146686899343,14057.012000000017
530,40.44,0,14271.617602427921,14056.792000000018
531,40.398,1,14256.795447647952,14055.868000000017
532,40.435,3,14269.853060192212,14057.274000000018
533,40.435,4,14269.853060192212,14057.274000000016
534,40.425,7,14266.323975720788,14055.914000000015
535,40.53,1,14303.379362670714,14068.829000000016
536,40.445,8,14273.382144663632,14057.439000000017
537,40.455,1,14276.911229135052,14058.579000000016
538,40.355,1,14241.62038442084,14046.079000000016
539,40.41,3,14261.030349013656,14053.559000000016
540,40.405,1,14259.265806777947,14052.724000000017
541,40.42,9,14264.55943348508,14055.364000000016
542,40.354,1,14241.267475973696,14046.058000000015
543,40.325,3,14231.033131006576,14041.679000000018
544,40.345,2,14238.091299949418,14045.279000000017
545,40.47,2,14282.204855842185,14069.779000000017
546,40.455,3,14276.911229135052,14066.614000000016
547,40.415,3,14262.794891249367,14057.374000000016
548,40.41,2,14261.030349013656,14056.134000000015
549,40.39,2,14253.972180070814,14050.994000000017
550,40.44,1,14271.617602427921,14064.294000000016
551,40.466,1,14280.793222053617,14071.314000000017
552,40.42,2,14264.55943348508,14058.756000000016
553,40.422,0,14265.265250379362,14059.316000000015
554,40.445,7,14273.382144663632,14065.756000000016
555,40.325,2,14231.033131006576,14035.516000000018
556,40.265,1,14209.858624178049,14019.856000000016
557,40.181,2,14180.214314618108,13997.596000000016
558,40.19,10,14183.390490642387,14000.053000000014
559,40.125,6,14160.451441578149,13986.728000000016
560,40.185,10,14181.625948406678,13998.428000000016
561,40.205,0,14188.68411734952,14001.368000000015
562,40.225,1,14195.742286292363,14004.308000000015
563,40.232,6,14198.212645422356,14005.407000000016
564,40.215,2,14192.213201820941,14002.857000000016
565,40.29,3,14218.681335356601,14015.532000000016
566,40.26,3,14208.094081942336,14009.682000000015
567,40.22,10,14193.97774405665,14001.002000000015
568,40.225,10,14195.742286292363,14001.817000000015
569,40.285,1,14216.916793120889,14009.197000000015
570,40.35,4,14239.85584218513,14017.907000000014
571,40.36,2,14243.38492665655,14019.667000000014
572,40.37,4,14246.91401112797,14021.597000000014
573,40.368,2,14246.208194233688,14021.151000000014
574,40.375,5,14248.678553363683,14022.796000000013
575,40.375,2,14248.678553363683,14022.796000000013
576,40.35,3,14239.85584218513,14016.021000000015
577,40.345,1,14238.091299949418,14014.611000000014
578,40.325,1,14231.033131006576,14008.911000000015
579,40.34,2,14236.326757713709,14013.231000000016
580,40.335,2,14234.562215477998,14011.766000000014
581,40.34,2,14236.326757713709,14013.256000000016
582,40.37,3,14246.91401112797,14022.316000000013
583,40.395,8,14255.736722306527,14030.016000000016
584,40.485,9,14287.498482549317,14053.596000000014
585,40.485,0,14287.498482549317,14053.596000000014
586,40.47,1,14282.204855842185,14050.446000000013
