Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
180,1.0110000371932983,tensor([[1]]),10110.0,10167.845703125
181,1.0140000581741333,tensor([[5]]),10140.0009765625,10173.87890625
182,1.0140000581741333,tensor([[9]]),10140.0009765625,10173.87890625
183,1.0119999647140503,tensor([[6]]),10120.0,10177.890625
184,1.0089999437332153,tensor([[6]]),10089.9990234375,10179.3974609375
185,1.00600004196167,tensor([[4]]),10060.0,10180.908203125
186,1.0089999437332153,tensor([[0]]),10089.9990234375,10205.1953125
187,1.0019999742507935,tensor([[0]]),10020.0,10205.1953125
188,1.0019999742507935,tensor([[3]]),10020.0,10205.1953125
189,1.0019999742507935,tensor([[8]]),10020.0,10205.1953125
190,0.9940000176429749,tensor([[2]]),9940.0,10217.412109375
191,0.9890000224113464,tensor([[0]]),9890.0,10196.857421875
192,0.9890000224113464,tensor([[4]]),9890.0,10196.857421875
193,0.9860000014305115,tensor([[2]]),9860.0,10172.11328125
194,0.9850000143051147,tensor([[0]]),9850.0,10167.9873046875
195,0.9850000143051147,tensor([[2]]),9850.0,10167.9873046875
196,0.9800000190734863,tensor([[5]]),9800.0,10147.3427734375
197,0.9769999980926514,tensor([[3]]),9770.0,10116.28125
198,0.9769999980926514,tensor([[7]]),9770.0,10116.2802734375
199,0.9769999980926514,tensor([[3]]),9770.0,10116.279296875
200,0.9729999899864197,tensor([[10]]),9730.0,10091.431640625
201,0.9710000157356262,tensor([[8]]),9710.0,10096.615234375
202,0.968999981880188,tensor([[4]]),9690.0,10099.7333984375
203,0.9660000205039978,tensor([[9]]),9660.0,10074.720703125
204,0.968999981880188,tensor([[5]]),9690.0,10068.46484375
205,0.9810000061988831,tensor([[8]]),9810.0,10193.1455078125
206,0.9800000190734863,tensor([[8]]),9800.0,10194.7041015625
207,0.9789999723434448,tensor([[5]]),9790.0,10196.263671875
208,0.9710000157356262,tensor([[0]]),9710.0,10112.9521484375
209,0.9660000205039978,tensor([[3]]),9660.0,10112.9521484375
210,0.9629999995231628,tensor([[8]]),9630.0,10094.109375
211,0.9710000157356262,tensor([[6]]),9710.0,10081.533203125
212,0.9649999737739563,tensor([[10]]),9650.0,10084.6474609375
213,0.9639999866485596,tensor([[3]]),9640.0,10087.259765625
214,0.9679999947547913,tensor([[6]]),9680.0,10112.37109375
215,0.9660000205039978,tensor([[3]]),9660.0,10113.416015625
216,0.9660000205039978,tensor([[1]]),9660.0,10113.416015625
217,0.9649999737739563,tensor([[4]]),9650.0,10111.3232421875
218,0.9679999947547913,tensor([[2]]),9680.0,10136.46875
219,0.9700000286102295,tensor([[3]]),9700.0,10144.845703125
220,0.9739999771118164,tensor([[5]]),9740.0,10169.9453125
221,0.9800000190734863,tensor([[1]]),9800.0,10232.591796875
222,0.9829999804496765,tensor([[5]]),9830.0,10238.85546875
223,0.9750000238418579,tensor([[4]]),9750.0,10155.53515625
224,0.9700000286102295,tensor([[2]]),9700.0,10113.8759765625
225,0.9710000157356262,tensor([[4]]),9710.0,10118.0458984375
226,0.9710000157356262,tensor([[0]]),9710.0,10118.0458984375
227,0.9700000286102295,tensor([[7]]),9700.0,10118.0458984375
228,0.972000002861023,tensor([[6]]),9720.0,10115.9599609375
229,0.9729999899864197,tensor([[4]]),9730.0,10115.439453125
230,0.9700000286102295,tensor([[2]]),9700.0,10090.4921875
231,0.9670000076293945,tensor([[1]]),9670.0,10078.0087890625
232,0.9670000076293945,tensor([[4]]),9670.0,10078.0087890625
233,0.9710000157356262,tensor([[3]]),9710.0,10111.357421875
234,0.972000002861023,tensor([[4]]),9720.0,10117.60546875
235,0.972000002861023,tensor([[8]]),9720.0,10117.60546875
236,0.9649999737739563,tensor([[0]]),9650.0,10128.53125
237,0.9639999866485596,tensor([[10]]),9640.0,10128.53125
238,0.9649999737739563,tensor([[7]]),9650.0,10125.9052734375
239,0.9649999737739563,tensor([[1]]),9650.0,10125.9052734375
240,0.9639999866485596,tensor([[3]]),9640.0,10123.8076171875
241,0.9629999995231628,tensor([[3]]),9630.0,10117.505859375
242,0.9649999737739563,tensor([[6]]),9650.0,10130.1123046875
243,0.9620000123977661,tensor([[5]]),9620.0,10131.6845703125
244,0.9599999785423279,tensor([[3]]),9600.0,10110.6220703125
245,0.9570000171661377,tensor([[2]]),9570.0,10091.666015625
246,0.9549999833106995,tensor([[4]]),9550.0,10083.228515625
247,0.949999988079071,tensor([[10]]),9500.0,10040.9990234375
248,0.949999988079071,tensor([[3]]),9500.0,10040.998046875
249,0.9559999704360962,tensor([[10]]),9560.0,10079.044921875
250,0.9599999785423279,tensor([[0]]),9600.0,10068.5048828125
251,0.9649999737739563,tensor([[2]]),9650.0,10068.5048828125
252,0.9570000171661377,tensor([[4]]),9570.0,10035.12109375
253,0.9580000042915344,tensor([[0]]),9580.0,10043.5087890625
254,0.9580000042915344,tensor([[6]]),9580.0,10043.5087890625
255,0.9639999866485596,tensor([[3]]),9640.0,10040.365234375
256,0.9620000123977661,tensor([[3]]),9620.0,10027.8671875
257,0.9580000042915344,tensor([[0]]),9580.0,10002.8515625
258,0.9539999961853027,tensor([[5]]),9540.0,10002.8515625
259,0.9620000123977661,tensor([[1]]),9620.0,10086.7314453125
260,0.9620000123977661,tensor([[6]]),9620.0,10086.7314453125
261,0.9589999914169312,tensor([[4]]),9590.0,10088.3037109375
262,0.9570000171661377,tensor([[3]]),9570.0,10071.4736328125
263,0.9559999704360962,tensor([[2]]),9560.0,10065.1591796875
264,0.9559999704360962,tensor([[9]]),9560.0,10065.1591796875
265,0.9539999961853027,tensor([[2]]),9540.0,10069.369140625
266,0.9520000219345093,tensor([[6]]),9520.0,10060.927734375
267,0.9539999961853027,tensor([[6]]),9540.0,10059.8720703125
268,0.9580000042915344,tensor([[2]]),9580.0,10057.763671875
269,0.9620000123977661,tensor([[7]]),9620.0,10074.560546875
270,0.9620000123977661,tensor([[9]]),9620.0,10074.5595703125
271,0.9620000123977661,tensor([[9]]),9620.0,10074.5595703125
272,0.9549999833106995,tensor([[10]]),9550.0,10089.216796875
273,0.9610000252723694,tensor([[0]]),9610.0,10073.37109375
274,0.9620000123977661,tensor([[4]]),9620.0,10073.37109375
275,0.9639999866485596,tensor([[6]]),9640.0,10090.125
276,0.968999981880188,tensor([[9]]),9690.0,10087.509765625
277,0.9729999899864197,tensor([[2]]),9730.0,10079.181640625
278,0.9729999899864197,tensor([[7]]),9730.0,10079.181640625
279,0.9760000109672546,tensor([[6]]),9760.0,10076.076171875
280,0.9779999852180481,tensor([[1]]),9780.0,10075.0439453125
281,0.9789999723434448,tensor([[1]]),9790.0,10077.1044921875
282,0.9760000109672546,tensor([[10]]),9760.0,10070.9306640625
283,0.972000002861023,tensor([[1]]),9720.0,10081.24609375
284,0.9710000157356262,tensor([[4]]),9710.0,10079.171875
285,0.9710000157356262,tensor([[3]]),9710.0,10079.171875
286,0.9710000157356262,tensor([[0]]),9710.0,10079.171875
287,0.9729999899864197,tensor([[1]]),9730.0,10079.171875
288,0.972000002861023,tensor([[8]]),9720.0,10077.1005859375
289,0.9779999852180481,tensor([[5]]),9780.0,10067.7705078125
290,0.9769999980926514,tensor([[6]]),9770.0,10057.4765625
291,0.9739999771118164,tensor([[5]]),9740.0,10059.0185546875
292,0.9750000238418579,tensor([[2]]),9750.0,10069.345703125
293,0.9710000157356262,tensor([[8]]),9710.0,10052.822265625
294,0.9660000205039978,tensor([[6]]),9660.0,10060.5810546875
295,0.9620000123977661,tensor([[1]]),9620.0,10062.6611328125
296,0.9599999785423279,tensor([[3]]),9600.0,10058.4775390625
297,0.9620000123977661,tensor([[6]]),9620.0,10071.048828125
298,0.9629999995231628,tensor([[9]]),9630.0,10070.5263671875
299,0.9639999866485596,tensor([[4]]),9640.0,10068.4365234375
300,0.9599999785423279,tensor([[8]]),9600.0,10035.015625
301,0.9629999995231628,tensor([[10]]),9630.0,10030.314453125
302,0.9610000252723694,tensor([[5]]),9610.0,10035.5205078125
303,0.9620000123977661,tensor([[7]]),9620.0,10045.962890625
304,0.9610000252723694,tensor([[6]]),9610.0,10047.0068359375
305,0.9599999785423279,tensor([[5]]),9600.0,10047.529296875
306,0.9570000171661377,tensor([[9]]),9570.0,10016.1318359375
307,0.9520000219345093,tensor([[5]]),9520.0,10026.5966796875
308,0.9490000009536743,tensor([[1]]),9490.0,9995.0009765625
309,0.9480000138282776,tensor([[8]]),9480.0,9992.89453125
310,0.9480000138282776,tensor([[0]]),9480.0,9992.89453125
311,0.9490000009536743,tensor([[0]]),9490.0,9992.89453125
312,0.9490000009536743,tensor([[3]]),9490.0,9992.89453125
313,0.9480000138282776,tensor([[1]]),9480.0,9986.578125
314,0.9480000138282776,tensor([[9]]),9480.0,9986.578125
315,0.9459999799728394,tensor([[7]]),9460.0,9990.7900390625
316,0.9449999928474426,tensor([[10]]),9450.0,9991.8466796875
317,0.9480000138282776,tensor([[0]]),9480.0,9983.91796875
318,0.9480000138282776,tensor([[0]]),9480.0,9983.91796875
319,0.9399999976158142,tensor([[8]]),9400.0,9983.91796875
320,0.9340000152587891,tensor([[1]]),9340.0,9993.4755859375
321,0.9330000281333923,tensor([[0]]),9330.0,9991.3369140625
322,0.9279999732971191,tensor([[6]]),9280.0,9991.3369140625
323,0.9259999990463257,tensor([[4]]),9260.0,9992.412109375
324,0.925000011920929,tensor([[5]]),9250.0,9983.78125
325,0.9240000247955322,tensor([[8]]),9240.0,9972.98828125
326,0.9179999828338623,tensor([[9]]),9180.0,9982.6962890625
327,0.9200000166893005,tensor([[6]]),9200.0,9978.3486328125
328,0.9179999828338623,tensor([[7]]),9180.0,9979.4326171875
329,0.9169999957084656,tensor([[1]]),9170.0,9980.5185546875
330,0.9139999747276306,tensor([[10]]),9140.0,9973.9912109375
331,0.9120000004768372,tensor([[7]]),9120.0,9979.447265625
332,0.9110000133514404,tensor([[0]]),9110.0,9980.541015625
333,0.9110000133514404,tensor([[1]]),9110.0,9980.541015625
334,0.9110000133514404,tensor([[10]]),9110.0,9980.541015625
335,0.9150000214576721,tensor([[4]]),9150.0,9969.58984375
336,0.9190000295639038,tensor([[4]]),9190.0,10004.453125
337,0.9240000247955322,tensor([[5]]),9240.0,10047.994140625
338,0.925000011920929,tensor([[3]]),9250.0,10058.8671875
339,0.9300000071525574,tensor([[3]]),9300.0,10091.4873046875
340,0.9330000281333923,tensor([[5]]),9330.0,10111.017578125
341,0.9319999814033508,tensor([[1]]),9320.0,10100.1796875
342,0.9330000281333923,tensor([[7]]),9330.0,10102.34765625
343,0.9300000071525574,tensor([[7]]),9300.0,10105.59375
344,0.9229999780654907,tensor([[5]]),9230.0,10113.1953125
345,0.9190000295639038,tensor([[9]]),9190.0,10069.3720703125
346,0.9179999828338623,tensor([[5]]),9180.0,10071.5634765625
347,0.9150000214576721,tensor([[1]]),9150.0,10038.650390625
348,0.9129999876022339,tensor([[10]]),9130.0,10034.2626953125
349,0.9169999957084656,tensor([[5]]),9170.0,10023.2744140625
350,0.9229999780654907,tensor([[10]]),9230.0,10088.8544921875
351,0.9269999861717224,tensor([[5]]),9270.0,10077.92578125
352,0.921999990940094,tensor([[2]]),9220.0,10023.5712890625
353,0.9150000214576721,tensor([[6]]),9150.0,9993.1357421875
354,0.9139999747276306,tensor([[3]]),9140.0,9993.6826171875
355,0.9200000166893005,tensor([[10]]),9200.0,10033.04296875
356,0.9169999957084656,tensor([[0]]),9170.0,10041.220703125
357,0.9139999747276306,tensor([[10]]),9140.0,10041.220703125
358,0.9089999794960022,tensor([[5]]),9090.0,10054.9501953125
359,0.9039999842643738,tensor([[7]]),9040.0,9999.6455078125
360,0.9049999713897705,tensor([[6]]),9050.0,9998.5400390625
361,0.906000018119812,tensor([[9]]),9060.0,9997.9873046875
362,0.9049999713897705,tensor([[8]]),9050.0,10000.1943359375
363,0.906000018119812,tensor([[7]]),9060.0,9998.537109375
364,0.906000018119812,tensor([[3]]),9060.0,9998.537109375
365,0.9039999842643738,tensor([[2]]),9040.0,9985.294921875
366,0.8999999761581421,tensor([[5]]),9000.0,9967.623046875
367,0.8980000019073486,tensor([[2]]),8980.0,9945.47265625
368,0.902999997138977,tensor([[6]]),9030.0,9967.623046875
369,0.9010000228881836,tensor([[9]]),9010.0,9968.724609375
370,0.9020000100135803,tensor([[7]]),9020.0,9966.5126953125
371,0.8999999761581421,tensor([[4]]),9000.0,9968.720703125
372,0.8970000147819519,tensor([[3]]),8970.0,9942.13671875
373,0.8949999809265137,tensor([[3]]),8950.0,9928.837890625
374,0.8930000066757202,tensor([[7]]),8930.0,9915.525390625
