Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
231,124.755,9,22493.567935437244,22471.32100000001
232,124.835,7,22507.992090259373,22474.361000000008
233,124.835,1,22507.992090259373,22474.361000000008
234,124.785,0,22498.976993495544,22472.26100000001
235,124.77,9,22496.272464466394,22471.63100000001
236,124.84,6,22508.89359993576,22474.01100000001
237,124.82,9,22505.287561230223,22473.35100000001
238,124.815,3,22504.386051553844,22473.216000000008
239,124.82,7,22505.287561230223,22473.461000000007
240,124.845,10,22509.79510961214,22474.586000000003
241,124.88,10,22516.105677346823,22475.776000000005
242,124.895,9,22518.810206375972,22476.16600000001
243,124.955,2,22529.628322492572,22477.426000000007
244,124.94,5,22526.923793463422,22476.886000000006
245,124.895,10,22518.810206375972,22473.691000000006
246,124.865,2,22513.401148317673,22472.071000000007
247,124.785,2,22498.976993495544,22466.791000000005
248,124.83,9,22507.09058058299,22470.25600000001
249,124.845,7,22509.79510961214,22471.18600000001
250,124.78,3,22498.07548381916,22467.54600000001
251,124.875,9,22515.20416767044,22474.57600000001
252,124.91,4,22521.514735405122,22476.676000000007
253,124.92,9,22523.31775475789,22477.50600000001
254,124.955,4,22529.628322492572,22479.85100000001
255,124.993,3,22536.479796033083,22483.233000000007
256,125.023,9,22541.888854091383,22486.293000000005
257,125.01,1,22539.544928932788,22485.227000000006
258,125.035,9,22544.0524773147,22487.377000000008
259,125.02,6,22541.34794828555,22486.342000000004
260,125.005,9,22538.643419256405,22485.352000000006
261,124.94,9,22526.923793463422,22481.907000000007
262,124.97,8,22532.33285152172,22483.197000000004
263,124.93,9,22525.120774110655,22481.717000000004
264,124.961,10,22530.710134104233,22482.647000000004
265,125.02,7,22541.34794828555,22484.004
266,125.044,8,22545.675194732194,22484.508
267,125.025,3,22542.249457961938,22484.166000000005
268,125.07,7,22550.363045049384,22486.056
269,125.045,4,22545.85549666747,22485.106
270,124.97,0,22532.33285152172,22480.156000000003
271,125.03,0,22543.15096763832,22484.116
272,125.065,9,22549.461535373,22486.426
