Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
105,45.341,tensor([[7]]),463410.0,463324.81599999993
106,45.353,tensor([[7]]),463530.0,463312.564
107,45.357,tensor([[4]]),463570.0,463308.48
108,45.36,tensor([[0]]),463600.0,463332.993
109,45.361,tensor([[8]]),463610.0,463332.993
110,45.355,tensor([[7]]),463550.0,463342.185
111,45.362,tensor([[2]]),463620.0,463335.0379999999
112,45.355,tensor([[7]]),463550.0,463306.4429999999
113,45.374,tensor([[10]]),463740.0,463287.044
114,45.381,tensor([[8]]),463810.0,463269.17999999993
115,45.381,tensor([[9]]),463810.0,463269.17999999993
116,45.376,tensor([[10]]),463760.0,463279.385
117,45.366,tensor([[3]]),463660.0,463304.9049999999
118,45.372,tensor([[10]]),463720.0,463341.6669999999
119,45.374,tensor([[4]]),463740.0,463336.5609999999
120,45.378,tensor([[10]]),463780.0,463369.2369999999
121,45.378,tensor([[4]]),463780.0,463369.2369999999
122,45.385,tensor([[1]]),463850.0,463426.4199999999
123,45.381,tensor([[3]]),463810.0,463418.2519999999
124,45.4,tensor([[9]]),464000.0,463534.6649999999
125,45.384,tensor([[9]]),463840.0,463567.3369999998
126,45.386,tensor([[1]]),463860.0,463563.2529999999
127,45.373,tensor([[3]]),463730.0,463536.7069999998
128,45.379,tensor([[1]]),463790.0,463573.4809999999
129,45.362,tensor([[1]]),463620.0,463538.7499999998
130,45.364,tensor([[1]]),463640.0,463542.83599999984
131,45.36,tensor([[6]]),463600.0,463534.6639999998
132,45.355,tensor([[9]]),463550.0,463537.2139999999
133,45.357,tensor([[0]]),463570.0,463533.1259999998
134,45.355,tensor([[9]]),463550.0,463533.1259999998
135,45.355,tensor([[3]]),463550.0,463533.1259999998
136,45.341,tensor([[8]]),463410.0,463447.2779999998
137,45.336,tensor([[0]]),463360.0,463454.9429999999
138,45.333,tensor([[2]]),463330.0,463454.9429999999
139,45.331,tensor([[6]]),463310.00000000006,463446.7649999999
140,45.307,tensor([[6]]),463070.0,463459.0289999999
141,45.28,tensor([[2]]),462800.0,463472.8259999998
142,45.289,tensor([[8]]),462890.0,463509.6719999998
143,45.3,tensor([[6]]),463000.0,463492.7869999998
144,45.29,tensor([[1]]),462900.0,463497.89699999976
145,45.306,tensor([[10]]),463060.0,463530.6329999998
146,45.321,tensor([[9]]),463210.0,463492.2779999997
147,45.326,tensor([[5]]),463260.0,463482.0529999998
148,45.339,tensor([[3]]),463390.0,463614.9779999997
149,45.319,tensor([[1]]),463190.0,463492.2779999997
150,45.335,tensor([[10]]),463350.0,463524.9979999997
151,45.348,tensor([[3]]),463480.0,463491.76999999967
152,45.343,tensor([[9]]),463430.00000000006,463461.1099999997
153,45.333,tensor([[0]]),463330.0,463481.5499999997
154,45.35,tensor([[0]]),463500.0,463481.5499999997
155,45.341,tensor([[10]]),463410.0,463481.5499999997
156,45.341,tensor([[0]]),463410.0,463481.5499999997
157,45.343,tensor([[10]]),463430.00000000006,463481.5499999997
158,45.342,tensor([[8]]),463420.0,463484.1049999997
159,45.339,tensor([[6]]),463390.0,463488.7039999997
160,45.343,tensor([[2]]),463430.00000000006,463486.6599999997
161,45.355,tensor([[4]]),463550.0,463535.71599999967
162,45.351,tensor([[2]]),463510.0,463503.0119999997
163,45.364,tensor([[4]]),463640.0,463556.1559999997
164,45.381,tensor([[6]]),463810.0,463695.1139999997
165,45.359,tensor([[2]]),463590.0,463706.3339999997
166,45.352,tensor([[2]]),463520.0,463677.7109999998
167,45.361,tensor([[10]]),463610.0,463714.51199999976
168,45.374,tensor([[6]]),463740.0,463681.2969999999
169,45.376,tensor([[0]]),463760.0,463680.2769999998
170,45.388,tensor([[9]]),463880.0,463680.2769999998
171,45.391,tensor([[5]]),463910.0,463674.1479999998
172,45.388,tensor([[5]]),463880.0,463643.5029999997
173,45.392,tensor([[2]]),463920.00000000006,463684.3629999998
174,45.393,tensor([[3]]),463930.0,463688.4489999998
175,45.392,tensor([[0]]),463920.00000000006,463682.3209999998
176,45.391,tensor([[3]]),463910.0,463682.3209999998
177,45.393,tensor([[1]]),463930.0,463694.5789999998
178,45.385,tensor([[5]]),463850.0,463678.2349999998
179,45.399,tensor([[5]]),463990.0,463821.2589999999
180,45.405,tensor([[2]]),464050.0,463882.5549999999
181,45.4,tensor([[7]]),464000.0,463862.1249999999
182,45.403,tensor([[1]]),464030.0,463859.0619999999
183,45.402,tensor([[10]]),464020.0,463857.0189999999
184,45.4,tensor([[3]]),464000.0,463862.127
185,45.398,tensor([[1]]),463980.00000000006,463849.867
186,45.415,tensor([[1]]),464150.0,463884.598
187,45.422,tensor([[4]]),464220.0,463898.892
188,45.446,tensor([[4]]),464460.0,464094.972
189,45.806,tensor([[1]]),468060.0,467035.812
190,45.775,tensor([[0]]),467750.0,466972.603
191,45.861,tensor([[10]]),468610.0,466972.603
192,45.916,tensor([[9]]),469160.0,466832.628
193,45.889,tensor([[6]]),468890.0,466887.519
194,45.908,tensor([[9]]),469080.0,466877.867
195,45.959,tensor([[8]]),469590.00000000006,466774.184
196,45.964,tensor([[9]]),469640.0,466766.569
197,45.971,tensor([[8]]),469710.0,466752.352
198,46.007,tensor([[4]]),470070.0,466697.56000000006
199,46.045,tensor([[2]]),470450.0,467005.93000000005
200,46.036,tensor([[10]]),470360.0,466969.426
201,46.069,tensor([[5]]),470690.0,466885.771
202,46.045,tensor([[2]]),470450.0,466642.55499999993
203,46.057,tensor([[10]]),470570.0,466691.19099999993
204,46.064,tensor([[10]]),470640.0,466673.46
205,46.076,tensor([[4]]),470760.0,466643.0759999999
206,46.061,tensor([[5]]),470610.0,466521.5459999999
207,46.011,tensor([[5]]),470110.0,466015.146
208,45.957,tensor([[9]]),469570.0,465468.2339999999
209,45.912,tensor([[3]]),469120.0,465559.3589999999
210,45.928,tensor([[3]]),469280.0,465656.7029999999
211,45.962,tensor([[7]]),469620.00000000006,465863.5249999999
212,45.93,tensor([[8]]),469300.0,465895.9409999999
213,45.897,tensor([[0]]),468970.0,465946.1339999999
214,45.854,tensor([[8]]),468540.0,465946.1339999999
215,45.842,tensor([[2]]),468420.0,465964.4219999999
216,45.88,tensor([[2]]),468800.0,466118.89199999993
217,45.926,tensor([[6]]),469260.0,466305.7899999999
218,45.923,tensor([[6]]),469230.0,466307.3109999999
219,45.904,tensor([[3]]),469040.00000000006,466316.944
220,45.877,tensor([[5]]),468770.0,466152.3789999999
221,45.826,tensor([[7]]),468260.0,465634.2189999999
222,45.849,tensor([[0]]),468490.0,465610.8509999999
223,45.847,tensor([[10]]),468470.0,465610.8509999999
224,45.878,tensor([[6]]),468780.0,465532.1729999999
225,45.9,tensor([[0]]),469000.0,465521.0189999999
226,45.892,tensor([[1]]),468920.00000000006,465521.0189999999
227,45.857,tensor([[8]]),468570.0,465450.0389999999
228,45.833,tensor([[0]]),468330.0,465486.5669999999
229,45.84,tensor([[3]]),468400.00000000006,465486.5669999999
230,45.832,tensor([[1]]),468320.0,465437.8309999999
231,45.833,tensor([[3]]),468330.0,465439.8619999999
232,45.846,tensor([[10]]),468460.0,465519.0709999998
233,45.857,tensor([[8]]),468570.0,465491.1529999998
234,45.855,tensor([[10]]),468550.0,465494.19699999975
235,45.851,tensor([[1]]),468510.0,465504.3449999997
236,45.847,tensor([[8]]),468470.0,465496.2249999997
237,45.857,tensor([[5]]),468570.0,465481.0049999997
238,45.892,tensor([[4]]),468920.00000000006,465836.2549999998
239,45.909,tensor([[3]]),469090.0,465974.29499999975
240,45.923,tensor([[4]]),469230.0,466059.5409999997
241,45.964,tensor([[3]]),469640.0,466392.3789999997
242,45.969,tensor([[1]]),469690.0,466422.8189999997
243,45.931,tensor([[3]]),469310.0,466345.7169999998
244,45.959,tensor([[10]]),469590.00000000006,466516.2649999998
245,45.974,tensor([[2]]),469740.0,466478.2099999998
246,45.978,tensor([[4]]),469780.0,466494.4419999998
247,45.925,tensor([[1]]),469250.0,466064.29399999976
248,45.885,tensor([[6]]),468850.0,465983.1339999998
249,45.854,tensor([[10]]),468540.0,465998.8509999998
250,45.845,tensor([[9]]),468450.0,466021.71099999984
251,45.83,tensor([[2]]),468300.0,466052.2059999998
252,45.859,tensor([[3]]),468590.0,466170.1489999998
253,45.854,tensor([[9]]),468540.0,466139.65399999975
254,45.845,tensor([[2]]),468450.0,466157.95099999977
255,45.806,tensor([[6]]),468060.0,465999.33799999976
256,45.775,tensor([[5]]),467750.0,466015.0859999997
257,45.802,tensor([[9]]),468020.0,466289.9459999997
258,45.795,tensor([[5]]),467950.0,466304.1979999997
259,45.79,tensor([[0]]),467900.0,466253.28799999965
260,45.814,tensor([[3]]),468140.0,466253.28799999965
261,45.85,tensor([[8]]),468500.0,466473.1039999997
262,45.852,tensor([[0]]),468520.0,466470.0519999997
263,45.859,tensor([[2]]),468590.0,466470.0519999997
264,45.854,tensor([[3]]),468540.0,466449.7119999997
265,45.859,tensor([[10]]),468590.0,466480.22699999966
266,45.872,tensor([[8]]),468720.0,466447.16799999966
267,45.896,tensor([[3]]),468960.0,466410.5679999996
268,45.894,tensor([[0]]),468940.0,466398.3739999996
269,45.914,tensor([[9]]),469140.0,466398.3739999996
270,45.883,tensor([[6]]),468830.0,466461.3349999996
271,45.9,tensor([[9]]),469000.0,466452.6989999996
272,45.902,tensor([[5]]),469020.0,466448.6349999996
273,45.905,tensor([[3]]),469050.0,466479.1179999996
274,45.912,tensor([[3]]),469120.0,466521.7969999996
275,45.921,tensor([[8]]),469210.0,466576.6609999996
276,45.916,tensor([[8]]),469160.0,466584.28099999967
277,45.904,tensor([[8]]),469040.00000000006,466602.56899999967
278,45.904,tensor([[8]]),469040.00000000006,466602.56899999967
279,45.933,tensor([[6]]),469330.0,466558.3729999997
280,45.916,tensor([[2]]),469160.0,466566.9919999997
281,45.911,tensor([[2]]),469110.0,466546.6719999997
282,45.914,tensor([[6]]),469140.0,466558.8639999997
283,45.906,tensor([[0]]),469060.0,466562.92799999967
284,45.876,tensor([[4]]),468760.0,466562.92799999967
285,45.897,tensor([[6]]),468970.0,466733.7839999997
286,45.892,tensor([[5]]),468920.00000000006,466736.3239999997
287,45.929,tensor([[0]]),469290.0,467112.61399999965
288,45.907,tensor([[6]]),469070.0,467112.61399999965
289,45.897,tensor([[8]]),468970.0,467117.69399999967
290,45.904,tensor([[2]]),469040.00000000006,467107.0119999996
291,45.88,tensor([[8]]),468800.0,467009.3319999996
292,45.861,tensor([[3]]),468610.0,467038.3259999996
293,45.845,tensor([[1]]),468450.0,466940.5659999997
294,45.861,tensor([[8]]),468610.0,466973.1579999996
295,45.85,tensor([[0]]),468500.0,466989.9549999996
296,45.854,tensor([[9]]),468540.0,466989.9549999996
297,45.869,tensor([[3]]),468690.0,466959.4149999996
298,45.889,tensor([[4]]),468890.0,467081.5749999996
299,45.881,tensor([[5]]),468810.0,467016.4389999996
300,45.883,tensor([[1]]),468830.0,467036.7949999996
301,45.894,tensor([[3]]),468940.0,467059.1799999995
302,45.864,tensor([[2]]),468640.0,466875.99999999953
303,45.878,tensor([[3]]),468780.0,466932.99399999954
304,45.871,tensor([[8]]),468710.0,466890.2519999996
305,45.873,tensor([[7]]),468730.0,466887.1999999996
306,45.888,tensor([[5]]),468880.0,466871.94499999954
307,45.888,tensor([[6]]),468880.0,466871.94499999954
308,45.902,tensor([[2]]),469020.0,466864.8329999995
309,45.914,tensor([[2]]),469140.0,466913.6489999995
310,45.908,tensor([[9]]),469080.0,466889.2469999995
311,45.904,tensor([[0]]),469040.00000000006,466897.38299999945
312,45.914,tensor([[8]]),469140.0,466897.38299999945
313,45.925,tensor([[2]]),469250.0,466880.6079999994
314,45.957,tensor([[9]]),469570.0,467010.71999999945
315,45.931,tensor([[1]]),469310.0,467063.5519999994
316,45.926,tensor([[10]]),469260.0,467053.38699999946
317,45.923,tensor([[9]]),469230.0,467061.0129999994
318,45.932,tensor([[3]]),469320.0,467042.7069999994
319,45.921,tensor([[0]]),469210.0,466975.6069999994
320,45.915,tensor([[5]]),469150.0,466975.6069999994
321,45.913,tensor([[0]]),469130.0,466955.26699999935
322,45.926,tensor([[4]]),469260.0,466955.26699999935
323,45.928,tensor([[2]]),469280.0,466971.5349999993
324,45.921,tensor([[5]]),469210.0,466943.0729999993
325,45.933,tensor([[9]]),469330.0,467065.08899999934
326,45.935,tensor([[2]]),469350.0,467061.02299999935
327,45.93,tensor([[1]]),469300.0,467040.6879999993
328,45.947,tensor([[1]]),469470.0,467075.2489999993
329,45.966,tensor([[2]]),469660.0,467113.87599999935
330,45.983,tensor([[1]]),469830.0,467182.96399999934
331,45.966,tensor([[2]]),469660.0,467148.43699999934
332,45.945,tensor([[8]]),469450.0,467063.07199999935
333,45.956,tensor([[5]]),469560.00000000006,467046.3079999994
334,45.958,tensor([[10]]),469580.0,467066.6319999994
335,45.956,tensor([[2]]),469560.00000000006,467071.71199999936
336,45.964,tensor([[7]]),469640.0,467104.2319999994
337,45.974,tensor([[2]]),469740.0,467094.0719999994
338,45.973,tensor([[6]]),469730.0,467090.0089999994
339,45.983,tensor([[8]]),469830.0,467084.92899999936
340,45.993,tensor([[10]]),469930.0,467069.6989999993
341,46.005,tensor([[8]]),470050.0,467039.2429999994
342,46.011,tensor([[4]]),470110.0,467030.11099999945
343,46.019,tensor([[2]]),470190.0,467095.07099999936
344,46.043,tensor([[10]]),470430.0,467192.51099999936
345,46.042,tensor([[9]]),470420.0,467195.0469999994
346,46.047,tensor([[1]]),470470.0,467184.9019999994
347,46.042,tensor([[0]]),470420.0,467174.7569999994
348,46.03,tensor([[9]]),470300.0,467174.7569999994
349,46.026,tensor([[6]]),470260.00000000006,467182.8729999994
350,46.033,tensor([[5]]),470330.0,467179.3239999994
351,46.062,tensor([[8]]),470620.0,467473.6159999994
352,46.072,tensor([[8]]),470720.0,467458.39599999925
353,46.074,tensor([[2]]),470740.0,467455.3539999992
354,46.088,tensor([[5]]),470880.0,467512.1659999992
355,46.103,tensor([[9]]),471030.0,467664.3109999992
356,46.103,tensor([[0]]),471030.0,467664.3109999992
357,46.115,tensor([[3]]),471150.0,467664.3109999992
358,46.126,tensor([[4]]),471260.0,467731.2349999992
359,46.141,tensor([[6]]),471410.0,467852.9149999992
360,46.148,tensor([[2]]),471480.00000000006,467849.3729999992
361,46.16,tensor([[8]]),471600.0,467898.0329999992
362,46.172,tensor([[6]]),471720.0,467879.7929999992
363,46.165,tensor([[5]]),471650.0,467883.3349999992
364,46.186,tensor([[10]]),471860.0,468096.1699999992
365,46.179,tensor([[10]]),471790.0,468113.90099999926
366,46.191,tensor([[0]]),471910.0,468083.49299999926
367,46.189,tensor([[1]]),471890.0,468083.49299999926
368,46.184,tensor([[4]]),471840.0,468073.36299999926
369,46.162,tensor([[6]]),471620.0,467895.00899999926
370,46.15,tensor([[10]]),471500.0,467901.0809999993
371,46.177,tensor([[9]]),471770.0,467832.6629999993
372,46.162,tensor([[5]]),471620.0,467863.0529999993
373,46.139,tensor([[4]]),471390.0,467629.9479999994
374,46.141,tensor([[2]]),471410.0,467646.1639999994
375,46.155,tensor([[2]]),471550.0,467702.9199999994
376,46.145,tensor([[0]]),471450.00000000006,467662.3899999994
377,46.136,tensor([[1]]),471360.0,467662.3899999994
378,46.153,tensor([[1]]),471530.0,467696.8489999994
379,46.139,tensor([[0]]),471390.0,467668.4849999994
380,46.109,tensor([[5]]),471090.0,467668.4849999994
381,46.103,tensor([[3]]),471030.0,467607.6329999994
382,46.115,tensor([[5]]),471150.0,467680.65299999947
383,46.112,tensor([[3]]),471120.0,467650.2299999994
384,46.079,tensor([[8]]),470790.0,467449.4579999994
385,46.084,tensor([[7]]),470840.00000000006,467441.85299999936
386,46.064,tensor([[3]]),470640.0,467462.1329999994
387,46.075,tensor([[3]]),470750.0,467529.1009999994
388,46.068,tensor([[0]]),470680.0,467486.4849999994
389,46.067,tensor([[6]]),470670.0,467486.4849999994
390,46.064,tensor([[0]]),470640.0,467488.0059999994
391,46.078,tensor([[0]]),470780.00000000006,467488.0059999994
392,46.066,tensor([[3]]),470660.0,467488.0059999994
393,46.066,tensor([[3]]),470660.0,467488.0059999994
394,46.036,tensor([[3]]),470360.0,467305.3659999994
395,46.05,tensor([[3]]),470500.0,467390.6259999994
396,46.057,tensor([[0]]),470570.0,467433.2489999994
397,46.056,tensor([[1]]),470560.0,467433.2489999994
398,46.067,tensor([[0]]),470670.0,467455.5679999994
399,46.076,tensor([[0]]),470760.0,467455.5679999994
400,46.1,tensor([[3]]),471000.0,467455.5679999994
401,46.136,tensor([[4]]),471360.0,467674.59199999936
402,46.134,tensor([[0]]),471340.0,467658.37399999937
403,46.146,tensor([[9]]),471460.0,467658.37399999937
404,46.135,tensor([[6]]),471350.0,467680.6599999993
405,46.139,tensor([[6]]),471390.0,467678.63599999936
406,46.114,tensor([[4]]),471140.0,467691.2859999993
407,46.091,tensor([[6]]),470910.0,467504.68699999934
408,46.089,tensor([[5]]),470890.0,467505.7009999993
409,46.087,tensor([[0]]),470870.00000000006,467485.4149999994
410,46.086,tensor([[3]]),470860.0,467485.4149999994
411,46.103,tensor([[7]]),471030.0,467588.8769999994
412,46.103,tensor([[5]]),471030.0,467588.8769999994
413,46.097,tensor([[10]]),470970.0,467528.0249999994
414,46.107,tensor([[3]]),471070.0,467502.67499999935
415,46.141,tensor([[9]]),471410.0,467709.4969999993
416,46.131,tensor([[4]]),471310.0,467729.7669999993
417,46.131,tensor([[4]]),471310.0,467729.76699999935
418,46.137,tensor([[10]]),471370.0,467778.4329999993
419,46.139,tensor([[0]]),471390.0,467773.3649999993
420,46.136,tensor([[0]]),471360.0,467773.3649999993
421,46.148,tensor([[2]]),471480.00000000006,467773.3649999993
422,46.145,tensor([[8]]),471450.00000000006,467761.2029999993
423,46.146,tensor([[3]]),471460.0,467759.6829999993
424,46.141,tensor([[9]]),471410.0,467729.2779999993
425,46.123,tensor([[1]]),471230.0,467765.76399999927
426,46.12,tensor([[5]]),471200.0,467759.6799999992
427,46.118,tensor([[6]]),471180.0,467739.39599999925
428,46.098,tensor([[2]]),470980.0,467749.53599999927
429,46.103,tensor([[6]]),471030.0,467769.8259999993
430,46.093,tensor([[5]]),470930.00000000006,467774.89599999925
431,46.081,tensor([[6]]),470810.00000000006,467653.1199999992
432,46.074,tensor([[8]]),470740.0,467656.6689999993
433,46.054,tensor([[2]]),470540.0,467687.1089999993
434,46.053,tensor([[0]]),470530.0,467683.0469999993
435,46.027,tensor([[3]]),470270.0,467683.0469999993
436,46.026,tensor([[10]]),470260.00000000006,467676.95099999936
437,46.004,tensor([[2]]),470040.0,467732.83099999937
438,46.0,tensor([[4]]),470000.0,467716.56699999934
439,45.974,tensor([[2]]),469740.0,467505.0829999993
440,45.961,tensor([[1]]),469610.0,467452.2119999993
441,45.945,tensor([[4]]),469450.0,467419.6679999993
442,45.947,tensor([[6]]),469470.0,467435.9439999993
443,45.964,tensor([[5]]),469640.0,467427.3079999993
444,45.981,tensor([[8]]),469810.0,467600.18099999934
445,45.969,tensor([[10]]),469690.0,467618.4809999993
446,45.976,tensor([[8]]),469760.0,467600.67999999935
447,45.969,tensor([[3]]),469690.0,467611.3549999994
448,45.945,tensor([[2]]),469450.0,467464.8829999994
449,45.925,tensor([[0]]),469250.0,467383.5029999993
450,45.94,tensor([[1]]),469400.0,467383.5029999993
451,45.923,tensor([[10]]),469230.0,467348.92499999935
452,45.914,tensor([[5]]),469140.0,467371.8209999993
453,45.907,tensor([[5]]),469070.0,467300.5679999992
454,45.886,tensor([[1]]),468860.0,467086.8089999993
455,45.885,tensor([[10]]),468850.0,467084.7739999993
456,45.878,tensor([[10]]),468780.0,467102.5819999992
457,45.91,tensor([[5]]),469100.0,467021.1419999992
458,45.926,tensor([[4]]),469260.0,467183.8939999993
459,45.927,tensor([[1]]),469270.0,467192.0319999993
460,45.909,tensor([[6]]),469090.0,467155.4199999993
461,45.926,tensor([[10]]),469260.0,467146.7839999993
462,45.938,tensor([[3]]),469380.0,467116.2799999993
463,45.935,tensor([[3]]),469350.0,467097.97699999926
464,45.943,tensor([[3]]),469430.0,467146.7849999992
465,45.942,tensor([[2]]),469420.0,467140.6849999992
466,45.922,tensor([[10]]),469220.0,467059.3449999992
467,45.905,tensor([[10]]),469050.0,467102.5589999992
468,45.893,tensor([[5]]),468930.0,467133.07499999925
469,45.884,tensor([[5]]),468840.0,467041.4729999992
470,45.885,tensor([[10]]),468850.0,467051.6509999992
471,45.878,tensor([[5]]),468780.0,467069.4589999992
472,45.879,tensor([[5]]),468790.0,467079.6389999992
473,45.876,tensor([[8]]),468760.0,467049.0989999992
474,45.848,tensor([[8]]),468480.0,467091.8549999991
475,45.842,tensor([[8]]),468420.0,467101.0229999991
476,45.845,tensor([[9]]),468450.0,467096.4389999991
477,45.811,tensor([[5]]),468110.0,467165.6969999991
478,45.814,tensor([[7]]),468140.0,467196.2879999991
479,45.794,tensor([[2]]),467940.0,467216.66799999913
480,45.848,tensor([[9]]),468480.0,467437.0419999991
481,45.83,tensor([[4]]),468300.0,467473.74399999913
482,45.833,tensor([[2]]),468330.0,467498.2239999991
483,45.864,tensor([[8]]),468640.0,467624.7039999991
484,45.854,tensor([[1]]),468540.0,467639.9939999991
485,45.857,tensor([[1]]),468570.0,467646.1109999991
486,45.837,tensor([[8]]),468370.00000000006,467605.3309999991
487,45.829,tensor([[10]]),468290.0,467617.5709999992
488,45.814,tensor([[5]]),468140.0,467655.8209999991
489,45.835,tensor([[8]]),468350.0,467870.1679999992
490,45.816,tensor([[5]]),468160.0,467899.2569999992
491,45.808,tensor([[2]]),468080.0,467817.5609999991
492,45.81,tensor([[7]]),468100.0,467825.7309999991
493,45.794,tensor([[7]]),467940.0,467842.0669999991
494,45.787,tensor([[0]]),467870.0,467849.2139999991
495,45.794,tensor([[4]]),467940.0,467849.2139999991
496,45.804,tensor([[9]]),468040.0,467930.9439999992
497,45.821,tensor([[6]]),468210.0,467896.2129999991
498,45.822,tensor([[1]]),468220.0,467895.7029999992
499,45.819,tensor([[4]]),468190.0,467889.5769999991
