date,open,high,low,close,volume,smawindow,emawindow,sma100,ema100,sma200,ema200,vwap,rsi,macd,macd_signal,macd_hist,bbands_upper,bbands_middle,bbands_lower,wma,cci,aroon_up,aroon_down,obv,stoch_slowk,stoch_slowd,stochf_fastk,stochf_fastd,stochrsi_fastk,stochrsi_fastd
2020-01-03 15:35:00,72.846,72.908,72.815,72.883,247300.0,73.0936,73.0866,73.0806,73.0757,73.1531,73.089,73.0379,42.2727,-0.0666,-0.0611,-0.0056,73.3276,73.0932,72.8588,73.0749,-207.5215,3.9062,96.875,14824732.0,53.5702,41.0531,77.2727,53.5702,100.0,96.4859
2020-01-03 15:36:00,72.88,72.935,72.856,72.902,338896.0,73.0908,73.0837,73.0785,73.0723,73.1516,73.0872,73.0374,43.1043,-0.0618,-0.0612,-0.0006,73.3288,73.0895,72.8502,73.072,-177.8844,3.125,96.0938,15163628.0,65.1411,52.7787,77.2414,65.1411,100.0,96.4859
2020-01-03 15:37:00,72.905,72.928,72.859,72.895,312012.0,73.088,73.0808,73.0764,73.0688,73.15,73.0852,73.037,42.8729,-0.0579,-0.0606,0.0026,73.3293,73.0853,72.8414,73.0689,-178.3659,2.3438,95.3125,14851616.0,73.7269,64.1461,66.6667,73.7269,92.6442,97.5481
2020-01-03 15:38:00,72.898,72.912,72.81,72.847,285300.0,73.0847,73.0772,73.074,73.0644,73.1482,73.0829,73.0365,41.3259,-0.0581,-0.0601,0.002,73.3315,73.0805,72.8295,73.0652,-209.6086,1.5625,94.5312,14566316.0,57.836,65.568,29.6,57.836,45.4073,79.3505
2020-01-03 15:39:00,72.851,72.872,72.803,72.827,226556.0,73.081,73.0733,73.0712,73.0597,73.1462,73.0803,73.036,40.7035,-0.0591,-0.0599,0.0008,73.3342,73.0754,72.8165,73.0612,-226.4475,0.7812,93.75,14339760.0,38.1495,56.5708,18.1818,38.1495,0.0,46.0171
2020-01-03 15:40:00,72.829,72.872,72.8,72.849,168988.0,73.0778,73.0698,73.0681,73.0555,73.1445,73.078,73.0357,41.6859,-0.0575,-0.0594,0.0019,73.3358,73.0708,72.8059,73.0576,-217.0946,0.0,92.9688,14508748.0,28.026,41.3372,36.2963,28.026,52.4305,32.6126
2020-01-03 15:41:00,72.853,72.869,72.805,72.843,193884.0,73.0747,73.0663,73.0652,73.0513,73.1428,73.0757,73.0353,41.4953,-0.056,-0.0587,0.0027,73.3363,73.0658,72.7953,73.054,-214.1039,0.0,92.1875,14314864.0,29.3573,31.8443,33.5938,29.3573,49.3253,33.9186
2020-01-03 15:42:00,72.851,72.872,72.817,72.842,207776.0,73.0721,73.0628,73.0629,73.0472,73.1411,73.0734,73.035,41.4631,-0.0543,-0.0578,0.0035,73.336,73.0606,72.7851,73.0504,-205.3396,69.5312,91.4062,14107088.0,35.7967,31.06,37.5,35.7967,81.8657,61.2072
2020-01-03 15:43:00,72.848,72.899,72.821,72.866,209080.0,73.0697,73.0598,73.0611,73.0436,73.1396,73.0713,73.0346,42.5493,-0.0505,-0.0564,0.0059,73.3344,73.0557,72.777,73.0472,-184.5738,68.75,90.625,14316168.0,45.9201,37.0247,66.6667,45.9201,100.0,77.0637
2020-01-03 15:44:00,72.87,72.884,72.82,72.854,117556.0,73.0678,73.0566,73.0594,73.0398,73.1379,73.0691,73.0344,42.1516,-0.0478,-0.0547,0.0068,73.3333,73.0509,72.7684,73.0438,-187.9733,67.9688,89.8438,14198612.0,52.904,44.8736,54.5455,52.904,68.6985,83.5214
2020-01-03 15:45:00,72.856,72.869,72.786,72.814,303992.0,73.0663,73.0528,73.0574,73.0354,73.136,73.0666,73.0338,40.8571,-0.0484,-0.0534,0.005,73.3331,73.0453,72.7576,73.0399,-208.218,67.1875,89.0625,13894620.0,48.6636,49.1626,24.7788,48.6636,0.0,56.2328
2020-01-03 15:46:00,72.814,72.847,72.788,72.827,232488.0,73.0647,73.0493,73.0552,73.0312,73.1343,73.0642,73.0333,41.4514,-0.0473,-0.0522,0.0049,73.3316,73.0399,72.7482,73.0362,-204.5426,66.4062,88.2812,14127108.0,38.5358,46.7012,36.2832,38.5358,42.9224,37.2069
2020-01-03 15:47:00,72.829,72.843,72.756,72.78,287300.0,73.0621,73.0451,73.0523,73.0262,73.1325,73.0614,73.0327,39.9745,-0.0496,-0.0516,0.0021,73.3329,73.0344,72.7359,73.0318,-220.2175,65.625,100.0,13839808.0,25.9484,37.7159,16.7832,25.9484,0.0,14.3075
2020-01-03 15:48:00,72.783,72.798,72.69,72.712,656744.0,73.0588,73.04,73.0491,73.02,73.1304,73.0579,73.0308,37.9834,-0.0562,-0.0526,-0.0037,73.3356,73.0272,72.7189,73.0263,-260.1412,64.8438,100.0,13183064.0,21.4689,28.651,11.3402,21.4689,0.0,14.3075
2020-01-03 15:49:00,72.717,72.764,72.688,72.739,442840.0,73.0561,73.0353,73.0462,73.0145,73.1284,73.0547,73.0295,39.2061,-0.0587,-0.0538,-0.0049,73.3358,73.0204,72.705,73.0214,-252.93,64.0625,100.0,13625904.0,18.7667,22.0613,28.1768,18.7667,46.4225,15.4742
2020-01-03 15:50:00,72.736,72.75,72.637,72.709,862260.0,73.0532,73.0303,73.0427,73.0084,73.1264,73.0513,73.0269,38.3517,-0.0623,-0.0555,-0.0068,73.3359,73.0129,72.6898,73.016,-266.3541,63.2812,100.0,12763644.0,24.6009,21.6122,34.2857,24.6009,23.1501,23.1909
2020-01-03 15:51:00,72.707,72.779,72.674,72.763,499552.0,73.0508,73.0261,73.0397,73.0036,73.1245,73.0484,73.0255,40.7166,-0.0601,-0.0564,-0.0037,73.3319,73.0058,72.6797,73.0115,-227.6638,62.5,99.2188,13263196.0,41.2092,28.1923,61.165,41.2092,100.0,56.5242
2020-01-03 15:52:00,72.762,72.847,72.737,72.791,564268.0,73.0484,73.0225,73.0372,72.9993,73.1228,73.0459,73.0243,41.892,-0.0555,-0.0562,0.0007,73.3251,72.9988,72.6726,73.0075,-183.1397,61.7188,98.4375,13827464.0,56.2614,40.6905,73.3333,56.2614,100.0,74.3834
2020-01-03 15:53:00,72.802,72.855,72.768,72.836,339144.0,73.0462,73.0196,73.035,72.9961,73.1209,73.0438,73.0237,43.7159,-0.0477,-0.0545,0.0069,73.3173,72.9927,72.6682,73.0042,-158.524,60.9375,97.6562,14166608.0,75.2609,57.5772,91.2844,75.2609,100.0,100.0
2020-01-03 15:54:00,72.836,72.855,72.751,72.78,615956.0,73.0438,73.0159,73.0326,72.9918,73.1188,73.0411,73.0224,42.0458,-0.0455,-0.0527,0.0073,73.3109,72.9859,72.661,73.0001,-170.2768,60.1562,96.875,13550652.0,76.738,69.4201,65.5963,76.738,71.0559,90.352
2020-01-03 15:55:00,72.79,72.83,72.732,72.79,508784.0,73.0415,73.0124,73.0301,72.9878,73.1166,73.0386,73.0213,42.4451,-0.0424,-0.0507,0.0082,73.3022,72.9789,72.6556,72.9961,-172.394,59.375,96.0938,14059436.0,73.6564,75.2184,64.0884,73.6564,59.0222,76.6927
2020-01-03 15:56:00,72.795,72.83,72.722,72.761,586960.0,73.0385,73.0085,73.0273,72.9833,73.1142,73.0359,73.0199,41.5998,-0.0418,-0.0489,0.0071,73.2923,72.971,72.6498,72.9918,-175.4893,58.5938,95.3125,13472476.0,53.0027,67.799,29.3233,53.0027,0.0,43.3594
2020-01-03 15:57:00,72.756,72.779,72.688,72.724,584608.0,73.035,73.0041,73.0237,72.9782,73.1117,73.0328,73.0184,40.5519,-0.0439,-0.0479,0.004,73.2823,72.9625,72.6427,72.9869,-195.3378,57.8125,94.5312,12887868.0,38.3229,54.994,21.5569,38.3229,0.0,19.6741
2020-01-03 15:58:00,72.724,72.75,72.671,72.727,574692.0,73.0318,72.9998,73.0201,72.9732,73.1091,73.0297,73.0168,40.6751,-0.0447,-0.0473,0.0025,73.272,72.9542,72.6363,72.9821,-197.3154,57.0312,93.75,13462560.0,27.105,39.4768,30.4348,27.105,7.2426,2.4142
2020-01-03 15:59:00,72.729,72.791,72.593,72.622,1595408.0,73.0277,72.9939,73.0158,72.9663,73.106,73.0257,73.0119,37.8806,-0.0533,-0.0485,-0.0048,73.2657,72.9442,72.6228,72.9758,-218.0864,56.25,100.0,11867152.0,21.4093,28.9457,12.2363,21.4093,0.0,2.4142
2020-01-06 09:30:00,71.747,71.809,71.47,71.707,4884720.0,71.9717,71.9768,71.9545,71.9596,71.9796,72.0396,71.7628,42.2874,-0.0528,-0.0261,-0.0267,72.0918,71.9498,71.8077,71.9525,-390.5238,31.25,100.0,9331516.0,35.7838,37.9169,48.5656,35.7838,0.0,4.7637
2020-01-06 09:31:00,71.715,71.98,71.68,71.894,1243428.0,71.9702,71.9755,71.9527,71.9583,71.9791,72.0382,71.775,47.9768,-0.0457,-0.03,-0.0157,72.0905,71.9481,71.8058,71.9513,-148.9656,30.4688,99.2188,10574944.0,54.7636,42.6813,83.1373,54.7636,100.0,38.0971
2020-01-06 09:32:00,71.898,72.124,71.868,72.009,1227056.0,71.9698,71.976,71.9524,71.9593,71.9791,72.0379,71.802,50.9978,-0.0305,-0.0301,-0.0004,72.0919,71.9488,71.8057,71.9519,41.0633,29.6875,98.4375,11802000.0,71.3729,53.9734,82.4159,71.3729,100.0,66.6667
2020-01-06 09:33:00,72.012,72.19,71.969,72.09,960932.0,71.9698,71.9778,71.9531,71.9619,71.9794,72.0384,71.8262,52.9547,-0.0117,-0.0264,0.0147,72.0988,71.9512,71.8036,71.9538,146.8802,100.0,97.6562,12762932.0,83.8881,70.0082,86.1111,83.8881,100.0,100.0
2020-01-06 09:34:00,72.089,72.254,72.066,72.167,810052.0,71.9705,71.9807,71.9548,71.966,71.9802,72.0397,71.8489,54.7035,0.0092,-0.0193,0.0285,72.1127,71.9553,71.798,71.9569,244.186,100.0,96.875,13572984.0,85.81,80.357,88.9031,85.81,100.0,100.0
2020-01-06 09:35:00,72.182,72.232,72.09,72.211,742360.0,71.9713,71.9843,71.9568,71.9708,71.9812,72.0414,71.868,55.6612,0.0291,-0.0096,0.0387,72.1302,71.96,71.7898,71.9606,259.6709,99.2188,96.0938,14315344.0,89.1743,86.2908,92.5087,89.1743,100.0,100.0
2020-01-06 09:36:00,72.219,72.378,72.195,72.255,987304.0,71.9721,71.9885,71.9596,71.9765,71.9823,72.0435,71.8974,56.5945,0.0478,0.0019,0.0459,72.1514,71.9653,71.7792,71.965,372.9941,100.0,95.3125,15302648.0,85.7647,86.9163,75.8824,85.7647,100.0,100.0
2020-01-06 09:37:00,72.259,72.342,72.204,72.25,711520.0,71.973,71.9925,71.9624,71.9819,71.9831,72.0456,71.9155,56.4572,0.0615,0.0138,0.0477,72.1702,71.9706,71.7709,71.9693,351.673,99.2188,94.5312,14591128.0,79.0317,84.6569,68.7042,79.0317,94.6895,98.2298
2020-01-06 09:38:00,72.254,72.268,72.092,72.18,558120.0,71.9732,71.9954,71.964,71.9858,71.9835,72.0469,71.9253,54.5718,0.066,0.0242,0.0417,72.1809,71.9742,71.7676,71.9725,247.9845,98.4375,93.75,14033008.0,60.375,75.0571,36.5385,60.375,0.0,64.8965
2020-01-06 09:39:00,72.182,72.254,72.141,72.189,429920.0,71.9738,71.9984,71.966,71.9898,71.9841,72.0483,71.9328,54.7693,0.0694,0.0333,0.0362,72.1921,71.9784,71.7648,71.9758,261.9284,97.6562,92.9688,14462928.0,46.5392,61.982,34.375,46.5392,7.6742,34.1213
2020-01-06 09:40:00,72.204,72.22,72.086,72.121,553028.0,71.9735,72.0003,71.9676,71.9924,71.9843,72.0491,71.9401,52.9989,0.0659,0.0398,0.0261,72.1977,71.981,71.7643,71.9781,200.3428,96.875,92.1875,13909900.0,27.6333,44.8492,11.9863,27.6333,0.0,2.5581
2020-01-06 09:41:00,72.124,72.184,72.007,72.06,579224.0,71.9732,72.0013,71.9684,71.9938,71.9843,72.0492,71.9451,51.4808,0.0576,0.0433,0.0142,72.2002,71.9826,71.7651,71.9795,131.7116,96.0938,91.4062,13330676.0,20.7274,31.6333,15.8209,20.7274,0.0,2.5581
2020-01-06 09:42:00,72.069,72.086,72.009,72.042,509460.0,71.9732,72.0019,71.9696,71.9947,71.9846,72.0491,71.9481,51.0421,0.0489,0.0445,0.0045,72.202,71.984,71.7659,71.9805,87.069,95.3125,90.625,12821216.0,13.7391,20.6999,13.41,13.7391,0.0,-0.0
2020-01-06 09:43:00,72.043,72.144,72.014,72.064,477672.0,71.9737,72.0029,71.971,71.9961,71.985,72.0493,71.9515,51.5552,0.0433,0.0442,-0.0009,72.2042,71.9852,71.7662,71.9819,118.9787,94.5312,89.8438,13298888.0,17.4359,17.3008,23.0769,17.4359,13.2152,4.4051
2020-01-06 09:44:00,72.067,72.117,71.997,72.05,430804.0,71.9745,72.0036,71.9723,71.9971,71.9852,72.0493,71.954,51.2079,0.0374,0.0429,-0.0055,72.2058,71.9862,71.7665,71.9831,94.3892,93.75,89.0625,12868084.0,20.0846,17.0865,23.7668,20.0846,7.3937,6.8697
2020-01-06 09:45:00,72.055,72.202,72.024,72.18,735064.0,71.9767,72.0063,71.9752,72.0008,71.9863,72.0506,71.9611,54.1265,0.0426,0.0428,-0.0002,72.2145,71.9893,71.7642,71.9863,182.8327,92.9688,88.2812,13603148.0,45.3707,27.6304,89.2683,45.3707,100.0,40.203
2020-01-06 09:46:00,72.18,72.334,72.155,72.299,578236.0,71.9793,72.0109,71.9793,72.0067,71.9879,72.053,71.9702,56.5461,0.0558,0.0454,0.0104,72.2331,71.9944,71.7557,71.9913,312.6749,92.1875,87.5,14181384.0,67.5498,44.335,89.6142,67.5498,100.0,69.1312
2020-01-06 09:47:00,72.304,72.342,72.226,72.292,505232.0,71.9811,72.0152,71.9836,72.0123,71.9896,72.0554,71.9783,56.3683,0.0649,0.0493,0.0156,72.249,71.9986,71.7483,71.9962,323.9689,91.4062,86.7188,13676152.0,88.1299,67.0168,85.5072,88.1299,96.0469,98.6823
2020-01-06 09:48:00,72.296,72.32,72.224,72.263,402572.0,71.9825,72.0191,71.9876,72.0173,71.991,72.0575,71.984,55.6311,0.0689,0.0532,0.0157,72.2625,72.0032,71.7438,72.0005,295.5484,90.625,85.9375,13273580.0,84.0743,79.918,77.1014,84.0743,79.4516,91.8328
2020-01-06 09:49:00,72.279,72.312,72.207,72.248,254772.0,71.9845,72.0226,71.9911,72.0219,71.9921,72.0594,71.9874,55.251,0.0701,0.0566,0.0135,72.2745,72.008,71.7414,72.0046,270.6808,89.8438,85.1562,13018808.0,77.683,83.2957,70.4403,77.683,31.1045,68.8677
2020-01-06 09:50:00,72.26,72.3,72.219,72.259,224168.0,71.9862,72.0263,71.9946,72.0266,71.9933,72.0614,71.9904,55.4778,0.0712,0.0595,0.0116,72.2868,72.0133,71.7398,72.0089,262.9944,89.0625,84.375,13242976.0,67.7189,76.4921,55.615,67.7189,14.8464,41.8008
2020-01-06 09:51:00,72.265,72.361,72.239,72.328,391360.0,71.9891,72.031,71.9989,72.0325,71.9948,72.064,71.9963,56.8725,0.0767,0.0629,0.0137,72.3042,72.0197,71.7352,72.0142,295.4035,88.2812,83.5938,13634336.0,68.2089,71.2036,78.5714,68.2089,100.0,48.6503
2020-01-06 09:52:00,72.335,72.359,72.234,72.294,314016.0,71.9919,72.035,72.0018,72.0377,71.9964,72.0663,72.0007,55.9936,0.0774,0.0658,0.0115,72.3178,72.0251,71.7325,72.0189,270.2644,87.5,82.8125,13320320.0,63.56,66.4959,56.4935,63.56,31.5229,48.7898
2020-01-06 09:53:00,72.301,72.383,72.278,72.324,398088.0,71.995,72.0395,72.0057,72.0434,71.9982,72.0689,72.0067,56.5955,0.0794,0.0686,0.0109,72.3331,72.0316,71.7302,72.0241,285.0067,100.0,82.0312,13718408.0,67.1807,66.3165,66.4773,67.1807,69.3485,66.9572
2020-01-06 09:54:00,72.326,72.352,72.251,72.328,409008.0,71.998,72.044,72.0095,72.049,72.0003,72.0714,72.0123,56.6758,0.0805,0.0709,0.0095,72.348,72.038,71.7281,72.0292,258.0639,99.2188,81.25,14127416.0,63.1447,64.6285,66.4634,63.1447,70.2148,57.0287
2020-01-06 09:55:00,72.331,72.435,72.219,72.407,474356.0,72.0015,72.0496,72.0142,72.0561,72.0032,72.0748,72.0194,58.2289,0.0867,0.0741,0.0126,72.3687,72.0456,71.7225,72.0356,279.6463,100.0,80.4688,14601772.0,73.3259,67.8838,87.037,73.3259,100.0,79.8544
2020-01-06 09:56:00,72.414,72.457,72.329,72.441,379700.0,72.0051,72.0557,72.0196,72.0637,72.0063,72.0784,72.0258,58.8742,0.0933,0.0779,0.0153,72.3905,72.055,71.7196,72.0424,305.9033,100.0,79.6875,14981472.0,82.2593,72.91,93.2773,82.2593,100.0,90.0716
2020-01-06 09:57:00,72.445,72.52,72.402,72.493,501592.0,72.009,72.0625,72.0253,72.0722,72.0093,72.0825,72.0353,59.8391,0.1015,0.0826,0.0189,72.416,72.065,71.714,72.05,331.6171,100.0,78.9062,15483064.0,90.4481,82.0111,91.0299,90.4481,100.0,100.0
2020-01-06 09:58:00,72.507,72.542,72.446,72.523,445712.0,72.0133,72.0696,72.0308,72.0811,72.0124,72.0869,72.044,60.3844,0.1092,0.088,0.0212,72.4433,72.0747,71.7061,72.0579,332.9472,100.0,78.125,15928776.0,92.8083,88.5052,94.1176,92.8083,100.0,100.0
2020-01-06 09:59:00,72.524,72.537,72.429,72.49,349508.0,72.0166,72.0761,72.0358,72.0892,72.0155,72.0909,72.0504,59.4809,0.1114,0.0926,0.0187,72.4657,72.0838,71.7019,72.0653,303.2176,99.2188,77.3438,15579268.0,89.6828,90.9797,83.9009,89.6828,37.6528,79.2176
2020-01-06 10:00:00,72.502,72.535,72.434,72.48,326140.0,72.0201,72.0824,72.0409,72.097,72.0186,72.0948,72.0561,59.2079,0.111,0.0963,0.0147,72.4858,72.0931,71.7003,72.0725,285.3632,98.4375,76.5625,15253128.0,82.9702,88.4871,70.892,82.9702,0.0,45.8843
2020-01-06 10:01:00,72.475,72.503,72.429,72.461,210388.0,72.0235,72.0883,72.0456,72.1042,72.0216,72.0985,72.0596,58.6875,0.1079,0.0986,0.0093,72.5036,72.1017,71.6998,72.0793,260.3047,97.6562,75.7812,15042740.0,65.6453,79.4328,42.1429,65.6453,0.0,12.5509
2020-01-06 10:02:00,72.463,72.52,72.414,72.463,217084.0,72.0271,72.0941,72.0503,72.1113,72.0243,72.1021,72.0631,58.7263,0.1044,0.0998,0.0046,72.5205,72.1104,71.7002,72.0862,248.6026,96.875,75.0,15259824.0,50.4387,66.3514,38.2812,50.4387,1.7924,0.5975
2020-01-06 10:03:00,72.467,72.493,72.39,72.448,297628.0,72.0306,72.0996,72.0552,72.118,72.027,72.1055,72.0675,58.3082,0.0993,0.0997,-0.0004,72.5351,72.1193,71.7035,72.0927,225.7639,96.0938,74.2188,14962196.0,39.96,52.0146,39.4558,39.96,0.0,0.5975
2020-01-06 10:04:00,72.456,72.474,72.388,72.418,185084.0,72.034,72.1045,72.0593,72.1239,72.0295,72.1086,72.0701,57.476,0.0918,0.0981,-0.0063,72.547,72.1276,71.7083,72.0987,207.762,95.3125,73.4375,14777112.0,32.7151,41.0379,20.4082,32.7151,0.0,0.5975
2020-01-06 10:05:00,72.421,72.493,72.397,72.47,290868.0,72.0379,72.1102,72.0643,72.1308,72.0323,72.1122,72.0744,58.5196,0.089,0.0963,-0.0073,72.5618,72.1366,71.7113,72.1054,212.7671,94.5312,72.6562,15067980.0,40.6617,37.7789,62.1212,40.6617,68.4631,22.821
2020-01-06 10:06:00,72.476,72.52,72.402,72.433,310752.0,72.0412,72.1152,72.069,72.1367,72.0347,72.1154,72.0789,57.4985,0.0828,0.0936,-0.0108,72.5733,72.1451,71.7169,72.1116,203.5599,93.75,71.875,14757228.0,38.8734,37.4167,34.0909,38.8734,0.0,22.821
2020-01-06 10:07:00,72.436,72.46,72.363,72.399,367268.0,72.0444,72.1196,72.0733,72.1419,72.0366,72.1182,72.0835,56.576,0.0743,0.0897,-0.0154,72.5832,72.151,71.7189,72.1171,175.3831,92.9688,71.0938,14389960.0,39.714,39.7497,22.9299,39.714,0.0,22.821
2020-01-06 10:08:00,72.402,72.415,72.318,72.348,295868.0,72.0474,72.1231,72.0768,72.146,72.038,72.1205,72.0865,55.2245,0.0628,0.0843,-0.0216,72.5903,72.1561,71.7219,72.1218,148.1937,92.1875,70.3125,14094092.0,23.9574,34.1816,14.8515,23.9574,0.0,-0.0
2020-01-06 10:09:00,72.36,72.444,72.327,72.416,169192.0,72.0508,72.1276,72.0809,72.1514,72.0398,72.1235,72.0884,56.6294,0.0584,0.0792,-0.0207,72.6005,72.1619,71.7232,72.1275,159.5591,91.4062,69.5312,14263284.0,28.7654,30.8123,48.5149,28.7654,40.251,13.417
2020-01-06 10:10:00,72.419,72.488,72.393,72.439,271648.0,72.0548,72.1325,72.0851,72.1571,72.0417,72.1266,72.0919,57.0924,0.0562,0.0746,-0.0184,72.6116,72.1687,71.7258,72.1336,173.789,90.625,68.75,14534932.0,41.0891,31.2707,59.901,41.0891,78.046,39.4323
2020-01-06 10:11:00,72.441,72.52,72.414,72.481,273788.0,72.0592,72.1379,72.09,72.1635,72.0438,72.1301,72.0957,57.9266,0.0571,0.0711,-0.0139,72.6248,72.176,71.7273,72.1402,181.3871,89.8438,67.9688,14808720.0,63.0363,44.2969,80.6931,63.0363,100.0,72.7657
2020-01-06 10:12:00,72.489,72.537,72.458,72.519,303872.0,72.0639,72.1438,72.0955,72.1705,72.0462,72.134,72.1002,58.666,0.0603,0.0689,-0.0086,72.6398,72.1836,71.7273,72.1473,188.6516,89.0625,67.1875,15112592.0,77.4583,60.5279,91.7808,77.4583,100.0,92.682
2020-01-06 10:13:00,72.521,72.537,72.424,72.451,200104.0,72.0682,72.1486,72.1006,72.1761,72.0485,72.1372,72.1028,56.848,0.0566,0.0665,-0.0098,72.6502,72.1904,71.7306,72.1533,168.4145,88.2812,66.4062,14912488.0,77.1738,72.5561,59.0476,77.1738,0.0,66.6667
2020-01-06 10:14:00,72.45,72.493,72.414,72.464,135660.0,72.0728,72.1534,72.106,72.1818,72.0507,72.1404,72.1045,57.1064,0.0541,0.064,-0.0099,72.6609,72.1967,71.7325,72.1594,157.6824,87.5,65.625,15048148.0,66.7113,73.7812,49.3056,66.7113,13.0999,37.7
2020-01-06 10:15:00,72.47,72.513,72.434,72.482,219980.0,72.0776,72.1585,72.1115,72.1877,72.0531,72.1438,72.1074,57.4651,0.053,0.0618,-0.0088,72.6721,72.2041,71.736,72.1658,160.4169,86.7188,64.8438,15268128.0,54.5459,66.1437,55.2846,54.5459,31.4259,14.8419
2020-01-06 10:16:00,72.485,72.53,72.417,72.458,283780.0,72.0822,72.1632,72.1168,72.1931,72.0558,72.1469,72.111,56.8208,0.0496,0.0594,-0.0097,72.6814,72.2113,71.7411,72.1717,152.4736,85.9375,64.0625,14984348.0,46.7875,56.0149,35.7724,46.7875,0.0,14.8419
2020-01-06 10:17:00,72.46,72.518,72.434,72.502,160404.0,72.0869,72.1684,72.1224,72.1992,72.0584,72.1505,72.113,57.7049,0.0499,0.0575,-0.0076,72.6908,72.2209,71.7511,72.1782,154.0675,85.1562,63.2812,15144752.0,54.2005,51.8446,71.5447,54.2005,100.0,43.8086
2020-01-06 10:18:00,72.507,72.54,72.453,72.522,197716.0,72.0918,72.1739,72.128,72.2056,72.0611,72.1542,72.1157,58.1015,0.0512,0.0562,-0.0051,72.7003,72.231,71.7618,72.1849,156.8561,84.375,62.5,15342468.0,64.3438,55.1106,85.7143,64.3438,100.0,66.6667
2020-01-06 10:19:00,72.527,72.601,72.488,72.582,598208.0,72.097,72.1802,72.1345,72.213,72.0641,72.1584,72.1246,59.2666,0.0563,0.0562,0.0001,72.7114,72.2427,71.7741,72.1925,170.6994,100.0,61.7188,15940676.0,82.311,66.9518,89.6739,82.311,100.0,100.0
2020-01-06 10:20:00,72.58,72.637,72.512,72.54,453816.0,72.1013,72.1858,72.1402,72.2195,72.067,72.1622,72.1312,58.1161,0.0564,0.0563,0.0001,72.7188,72.2537,71.7886,72.1994,167.2892,100.0,60.9375,15486860.0,77.0991,74.5846,55.9091,77.0991,46.3112,82.1037
2020-01-06 10:21:00,72.551,72.601,72.51,72.57,253148.0,72.1062,72.1918,72.1463,72.2264,72.0703,72.1663,72.1348,58.6985,0.0582,0.0567,0.0016,72.7297,72.2638,71.7979,72.2067,161.2039,99.2188,60.1562,15740008.0,70.8594,76.7565,66.9951,70.8594,51.8777,66.063
2020-01-06 10:22:00,72.57,72.664,72.545,72.597,448080.0,72.1113,72.1981,72.1526,72.2338,72.0738,72.1706,72.1416,59.2175,0.0611,0.0575,0.0036,72.7413,72.2743,71.8074,72.2143,170.3297,100.0,59.375,16188088.0,63.7169,70.5584,68.2464,63.7169,82.2903,60.1597
2020-01-06 10:23:00,72.604,72.632,72.541,72.6,337440.0,72.1165,72.2043,72.1587,72.241,72.0772,72.1748,72.1465,59.2754,0.0629,0.0586,0.0043,72.7506,72.2857,71.8208,72.2218,161.5347,99.2188,58.5938,16525528.0,66.2926,66.9563,63.6364,66.2926,86.6032,73.5904
2020-01-06 10:24:00,72.603,72.623,72.544,72.576,207260.0,72.1217,72.2101,72.1646,72.2477,72.0806,72.1788,72.1493,58.5994,0.0617,0.0592,0.0025,72.757,72.2968,71.8367,72.229,153.6646,98.4375,57.8125,16318268.0,58.2467,62.752,42.8571,58.2467,28.491,65.7949
2020-01-06 10:25:00,72.585,72.618,72.549,72.591,154212.0,72.127,72.216,72.1706,72.2545,72.0837,72.1829,72.1515,58.8973,0.0613,0.0596,0.0016,72.7631,72.3082,71.8533,72.2362,151.0377,97.6562,57.0312,16472480.0,53.0303,59.1899,52.5974,53.0303,38.4901,51.1948
2020-01-06 10:26:00,72.592,72.623,72.536,72.558,187388.0,72.1316,72.2213,72.1762,72.2605,72.0865,72.1867,72.154,57.9641,0.0576,0.0592,-0.0017,72.7668,72.3188,71.8709,72.2429,142.6727,96.875,56.25,16285092.0,37.5473,49.6081,17.1875,37.5473,0.0,22.3271
2020-01-06 10:27:00,72.56,72.63,72.532,72.594,278184.0,72.1363,72.227,72.1818,72.2671,72.0894,72.1907,72.1577,58.6902,0.0569,0.0588,-0.0019,72.7716,72.3299,71.8882,72.2501,142.9721,96.0938,55.4688,16563276.0,43.9283,44.8353,62.0,43.9283,48.705,29.065
2020-01-06 10:28:00,72.595,72.625,72.556,72.602,139032.0,72.1412,72.2329,72.1879,72.2737,72.092,72.1948,72.1596,58.8509,0.0564,0.0583,-0.0019,72.7628,72.3445,71.9262,72.2573,142.0063,95.3125,54.6875,16702308.0,50.2054,43.8937,71.4286,50.2054,85.6886,44.7979
2020-01-06 10:29:00,72.602,72.684,72.568,72.66,369336.0,72.1465,72.2395,72.1949,72.2814,72.095,72.1994,72.165,59.9978,0.0599,0.0586,0.0013,72.7558,72.3597,71.9636,72.2654,151.1582,100.0,53.9062,17071644.0,72.5464,55.56,84.2105,72.5464,100.0,78.1312
2020-01-06 10:30:00,72.668,72.688,72.571,72.595,399788.0,72.1511,72.245,72.2015,72.2876,72.0978,72.2034,72.1705,58.1506,0.0569,0.0583,-0.0014,72.7368,72.3745,72.0122,72.2723,141.4509,100.0,53.125,16671856.0,65.3412,62.6977,40.3846,65.3412,0.0,61.8962
2020-01-06 10:31:00,72.607,72.657,72.551,72.585,235196.0,72.156,72.2503,72.2079,72.2935,72.1006,72.2072,72.1736,57.8719,0.053,0.0572,-0.0042,72.73,72.386,72.042,72.279,132.0401,99.2188,52.3438,16436660.0,52.8565,63.5814,33.9744,52.8565,0.0,33.3333
